in,in,88.48,88.56
any,any,88.559999,88.729999
job,job,88.73,89.03
interview,interview,89.029999,89.519999
you,you,90.190001,90.390001
know,know,90.39,90.57000000000001
this,this,90.57,90.77
you,you,90.969999,91.139999
get,get,91.14,91.29
asked,asked,91.3,91.82
what's,what's,91.99,92.30999999999999
your,your,92.31,92.47
biggest,biggest,92.48,92.86
weakness,weakness,92.86,93.21
So,so,94.06,94.33
in,in,94.33,94.45
30,,,
seconds,seconds,94.77,95.27
without,without,95.38,95.75999999999999
telling,telling,95.76,96.08
us,us,96.08,96.17
that,that,96.23,96.45
you,you,96.45,96.60000000000001
try,try,96.6,97.0
too,too,97.0,97.25
hard,hard,97.25,97.85
or,or,98.07,98.33999999999999
that,that,98.34,98.56
you're,you're,98.559999,98.73999900000001
a,a,98.74,98.78999999999999
perfectionist,perfectionist,98.78999999999999,99.61999999999999
laughter,laughter,100.43999999999998,100.6
what,what,101.49,101.89999999999999
is,is,101.9,102.18
your,your,102.179999,102.329999
biggest,biggest,102.34,102.72
weakness,weakness,102.719999,103.109999
and,and,103.559999,103.769999
what,what,103.77,103.89999999999999
are,are,103.9,103.96000000000001
you,you,103.96000000000001,104.08000000000001
doing,doing,104.08,104.51
to,to,104.53,104.73
address,address,104.73,105.15
it,,,
We'll,we'll,105.61,105.8
go,go,105.799999,105.959999
left,left,105.96000000000001,106.19000000000001
to,to,106.19999899999999,106.33999899999999
right,right,106.34,106.66
Governor,governor,106.69999899999999,107.009999
Kasich,,,
30,,,
seconds,seconds,107.73,108.29
Good,good,108.38,108.6
question,question,108.6,109.02
but,but,109.029999,109.17999900000001
I,i,109.17,109.22
want,,,
to,,,
tell,tell,109.45,109.62
you,you,109.62,109.79
my,my,109.82,109.97999999999999
great,great,109.98,110.27000000000001
concern,concern,110.27,110.74
is,is,110.74,110.88
that,,,
we,we,111.0,111.28
are,are,111.59,111.7
on,on,111.7,111.79
the,the,111.79,111.88000000000001
verge,verge,111.88,112.22999999999999
perhaps,perhaps,112.26,112.76
of,of,112.76,112.91000000000001
picking,picking,112.91,113.25999999999999
someone,someone,113.26,113.72
who,who,113.72,113.89
cannot,cannot,113.89,114.26
do,do,114.26,114.45
this,this,114.45,114.67
job,job,114.67,115.14
I've,i've,115.54,115.77000000000001
watched,watched,115.77,116.16
to,to,116.17,116.31
see,see,116.309999,116.50999900000001
people,people,116.51,116.85000000000001
say,say,116.849999,117.11999899999999
that,that,117.12,117.25
we,we,117.25,117.39
should,should,117.389999,117.699999
dismantle,dismantle,117.929999,118.599999
Medicare,medicare,118.62,119.08
and,and,119.08,119.19
Medicaid,medicaid,119.19,119.75
and,and,119.75,119.78
leave,leave,119.82,120.0
the,the,120.16,120.18
senior,senior,120.21,120.44
citizens,citizens,120.61,121.17
out,out,121.45,121.71000000000001
out,out,121.87,122.14
in,in,122.139999,122.219999
the,,,
in,in,122.4,122.60000000000001
the,the,122.599999,122.69999899999999
cold,cold,122.7,123.17
I've,i've,123.33,123.52
heard,heard,123.52,123.74
them,them,123.74,123.86999999999999
talk,talk,123.87,124.16000000000001
about,about,124.17,124.45
deporting,deporting,124.44999899999999,125.009999
10,<unk>,125.029999,125.28999900000001
or,or,125.289999,125.35999899999999
11,<unk>,125.45999899999998,125.86999899999999
people,people,126.67,127.02
here,here,127.029999,127.229999
from,from,127.24,127.39
this,this,127.39,127.57000000000001
country,country,127.57,128.01999999999998
out,out,128.05,128.24
of,of,128.24,128.36
this,this,128.36,128.53
country,country,128.53,129.05
splitting,splitting,129.27,129.75
families,families,129.75,130.34
I've,i've,130.49,130.68
heard,heard,130.68,130.86
about,about,130.86,131.15
tax,tax,131.15,131.51000000000002
schemes,schemes,131.52,131.98000000000002
that,,,
don't,don't,132.05,132.33
add,add,132.33,132.52
up,up,132.53,132.69
that,,,
put,put,132.81,133.03
our,our,133.03,133.16
kids,kids,133.16,133.56
in,in,133.56,133.72
in,in,133.9,134.09
a,a,134.09,134.15
deeper,deeper,134.15,134.53
hole,hole,134.53,134.77
than,than,134.78,134.94
they,they,134.94,135.07
are,are,135.07,135.26
today,today,135.26,135.81
We,we,136.16,136.41
need,need,136.41,136.64
somebody,somebody,136.67,137.05999999999997
who,who,137.059999,137.229999
can,can,137.23,137.45
lead,lead,137.46,137.91
We,we,137.91,138.03
need,need,138.03,138.22
somebody,somebody,138.25,138.59
who,who,138.59,138.72
can,can,138.719999,138.879999
balance,balance,138.889999,139.289999
budgets,budgets,139.34,139.71
cut,cut,139.75,140.01
taxes,taxes,140.009999,140.609999
Governor,governor,141.109999,141.169999
You,you,141.169999,141.189999
know,know,141.36,141.5
frankly,frankly,141.5,141.93
I,i,141.929999,141.989999
did,did,141.99,142.19
it,it,142.190001,142.310001
in,in,142.309999,142.409999
Washington,washington,142.41,142.99
in,in,142.99,143.11
Ohio,ohio,143.109999,143.58999899999998
and,,,
I,i,143.719999,143.819999
will,will,143.82,143.97
do,do,143.969999,144.159999
it,it,144.16,144.26
again,again,144.26,144.73
in,in,144.77,144.99
Washington,washington,144.99,145.58
if,if,145.58,145.71
I'm,i'm,145.71,145.87
president,president,145.89,146.27999999999997
to,to,146.31,146.43
get,get,146.43,146.70000000000002
this,this,146.7,146.94
country,country,146.96,147.48000000000002
moving,moving,147.52,148.03
again,again,148.11,148.8
country,,,
moving,,,
again,,,
Governor,governor,149.07,149.54
Huckabee,<unk>,149.54,149.91
Well,well,150.92,151.03
John,john,151.03,151.27
I,,,
don't,,,
really,really,151.53,151.78
have,have,151.78,151.96
any,any,151.96,152.11
weaknesses,weaknesses,152.11,152.65
that,that,152.65,152.8
I,i,152.8,152.88000000000002
can,can,152.88,153.07
think,think,153.08,153.33
of,of,153.33,153.60000000000002
laughter,laughter,154.77,154.82000000000002
But,but,155.13,155.32999999999998
my,my,155.33,155.44000000000003
wife,wife,155.44,155.78
is,is,155.78,155.89000000000001
down,down,155.889999,156.129999
here,here,156.13,156.26999999999998
in,in,156.27,156.34
the,the,156.34,156.43
front,front,156.429999,156.66999900000002
and,and,156.67,156.76999999999998
I'm,i'm,156.77,156.87
sure,sure,156.87,157.06
if,if,157.059999,157.159999
you'd,you'd,157.16,157.29999999999998
like,like,157.299999,157.469999
to,to,157.469999,157.569999
talk,talk,157.57,157.82999999999998
to,to,157.83,157.93
her,her,157.929999,158.119999
later,later,158.12,158.35
she,,,
can,,,
give,give,158.67,158.88
you,you,158.88,159.0
more,more,159.0,159.33
than,than,159.33,159.57000000000002
you'll,you'll,159.96,160.22
ever,ever,160.219999,160.399999
be,be,160.4,160.57
able,able,160.57,160.73
to,to,160.73,160.85999999999999
take,take,161.209999,161.429999
care,care,161.440001,161.700001
of,of,161.699999,161.919999
If,if,162.67000000000002,162.88000000000002
I,i,162.88,162.96
have,have,162.97,163.16
a,a,163.16,163.22
weakness,weakness,163.22,163.62
it's,it's,163.77,164.13
that,that,164.16,164.49
I,i,165.43,165.58
try,try,165.58,165.82000000000002
to,to,165.82,165.9
live,live,165.9,166.1
by,by,166.11,166.21
the,the,166.21,166.31
rules,rules,166.31,166.77
I,i,167.5,167.66
try,try,167.66,167.93
to,to,167.93,168.02
live,live,168.02,168.22
by,by,168.22,168.29
the,the,168.29,168.39
rules,rules,168.39,168.67
no,no,168.68,168.74
matter,matter,168.74,168.92000000000002
what,what,168.92,169.10999999999999
they,they,169.11,169.22000000000003
are,are,169.22,169.28
and,,,
I,i,169.39,169.42999999999998
was,was,169.43,169.59
brought,brought,169.59,169.84
up,up,169.84,169.95000000000002
that,that,169.95,170.08999999999997
way,way,170.09,170.22
as,as,170.22,170.33
a,a,170.33,170.4
kid,kid,170.4,170.74
Play,play,171.29,171.56
by,by,171.559999,171.63999900000002
the,the,171.639999,171.719999
rules,rules,171.719999,172.169999
And,and,173.01,173.16
I'll,i'll,173.16,173.22
tell,tell,173.219999,173.379999
you,you,173.38,173.46
what,what,173.46,173.63
a,a,173.63,173.68
weakness,weakness,173.679999,174.029999
is,is,174.099999,174.23999899999998
of,of,174.24,174.37
this,this,174.37,174.53
country,country,174.53,174.98
there,there,175.679999,175.85999900000002
are,are,175.86,175.87
a,a,175.87,175.92000000000002
lot,lot,175.92,176.16
of,of,176.16,176.26
people,people,176.27,176.74
who,who,176.94,177.12
are,are,177.12,177.21
sick,sick,177.21,177.49
and,and,177.49,177.64000000000001
tired,tired,177.639999,177.909999
because,because,177.95,178.13
Washington,washington,178.139999,178.999999
does,does,179.25,179.5
not,not,179.51,179.95
play,play,180.21,180.81
by,by,181.13,181.26
the,the,181.26,181.42
same,same,181.42,181.83999999999997
rules,rules,181.84,182.34
that,that,183.21,183.41
the,the,183.51,183.67999999999998
American,american,183.68,184.16
people,people,184.16,184.63
have,have,184.69,184.96
to,to,184.96,185.09
play,play,185.09,185.4
by,by,185.4,185.63
Thank,thank,185.64,185.88
you,you,185.88,185.99
Governor,governor,185.99,186.35000000000002
Governor,governor,186.77,187.06
Bush,bush,187.06,187.41
You,you,188.02,188.13000000000002
know,know,188.13,188.29999999999998
I,i,188.3,188.47
am,am,188.47,188.69
by,by,189.23,189.42
my,my,189.42,189.57999999999998
nature,nature,189.58,189.91000000000003
impatient,impatient,189.91,190.47
And,and,190.5,190.64
this,this,190.639999,190.77999899999998
is,is,190.809999,190.979999
not,not,190.98,191.23999999999998
an,an,192.54,192.58999999999997
endeavor,endeavor,192.759999,193.20999899999998
that,that,194.099999,194.349999
rewards,rewards,194.38,194.85999999999999
that,that,194.86,195.07000000000002
You,you,195.089999,195.209999
gotta,gotta,195.21,195.4
be,be,195.4,195.64000000000001
patient,patient,195.639999,196.109999
You,you,196.119999,196.259999
gotta,gotta,196.26,196.48999999999998
be,be,196.5,196.86
stick,stick,196.879999,197.159999
with,with,197.17000000000002,197.4
it,it,197.4,197.55
and,,,
all,all,197.68,197.83
that,that,197.82999999999998,198.10999999999999
But,but,198.440001,198.620001
also,also,198.62,198.89000000000001
I,i,198.89,198.97
can't,can't,198.97,199.19
fake,fake,199.19,199.46
anger,anger,199.46,199.85
I,i,200.45,200.54999999999998
believe,believe,200.55,200.89000000000001
this,this,200.9,201.1
is,,,
still,still,201.23,201.47
the,the,201.47,201.54
most,most,201.54,201.76999999999998
extraordinary,extraordinary,201.77,202.43
country,country,202.43,202.8
on,on,202.8,202.87
the,the,202.87,202.94
face,face,202.94,203.18
of,of,203.18,203.31
the,the,203.31,203.46
Earth,earth,203.46,203.79000000000002
And,and,204.17,204.33999999999997
it,it,204.34,204.41
troubles,troubles,204.42,204.86999999999998
me,me,204.87,205.08
that,,,
people,people,205.23,205.54
are,are,205.54,205.60999999999999
rewarded,rewarded,205.61,206.17000000000002
for,for,206.179999,206.32999900000002
tearing,tearing,206.33,206.71
down,down,206.71,206.96
our,our,206.96,207.09
country,country,207.09,207.59
It's,it's,207.78,207.95
never,never,207.95,208.16
been,been,208.16,208.35
that,that,208.349999,208.48999899999998
way,way,208.49,208.63
in,in,208.63,208.7
American,american,208.7,209.10999999999999
politics,politics,209.11,209.61
before,before,209.63,210.10999999999999
I,i,210.36,210.48000000000002
can't,can't,210.48,210.73
do,do,210.73,210.88
it,it,210.88,211.01999999999998
I,i,211.139999,211.249999
just,just,211.25,211.47
don't,don't,211.469999,211.709999
believe,believe,211.71,212.15
that,that,212.15,212.27
this,this,212.27,212.43
country's,country's,212.429999,212.94999900000002
days,days,213.059999,213.489999
are,are,213.49,213.57000000000002
going,,,
to,,,
be,be,213.759999,214.079999
deeply,deeply,214.49,215.10000000000002
you,you,215.529999,215.649999
know,know,215.65,215.8
going,going,215.799999,216.06999900000002
down,down,216.07,216.43
I,i,216.43,216.49
think,think,216.5,216.7
we're,we're,216.7,216.83999999999997
on,on,216.84,216.95000000000002
the,the,216.95,217.04
verge,verge,217.04,217.31
of,of,217.31,217.44
the,the,217.44,217.51
greatest,greatest,217.51,217.78
time,time,217.82,218.1
and,,,
I,,,
want,,,
to,,,
fix,fix,218.43,218.70000000000002
the,the,218.72,218.84
things,things,218.84,219.14000000000001
to,to,219.14,219.25
let,let,219.25,219.43
people,people,219.43,219.72
rise,rise,219.72,220.0
up,up,220.0,220.33
Senator,senator,220.92,221.19
Rubio,,,
Thank,thank,221.91,222.15
you,you,222.15,222.24
for,for,222.25,222.37
that,that,222.37,222.53
question,question,222.53,223.06
I,i,223.57,223.68
would,would,223.68,223.83
begin,begin,223.83,224.10000000000002
by,by,224.099999,224.26999899999998
saying,saying,224.3,224.63000000000002
that,that,224.63,224.88
I'm,i'm,225.3,225.47
not,not,225.469999,225.599999
sure,sure,225.599999,225.759999
it's,it's,225.76,225.89
a,a,225.889999,225.95999899999998
weakness,weakness,225.96,226.33
but,but,226.77,226.94
I,i,226.94,226.99
do,do,226.99,227.17000000000002
believe,believe,227.17,227.51
that,that,227.509999,227.609999
I,i,227.61,227.71
share,share,227.719999,227.959999
a,a,227.96,228.04000000000002
sense,sense,228.04,228.25
of,of,228.25,228.39
optimism,optimism,228.389999,228.889999
for,for,228.889999,229.02999899999998
America's,america's,229.03,229.46
future,future,229.46,229.77
that,that,229.77,229.8
today,today,229.86,230.12
is,is,230.12,230.24
eroding,eroding,230.25,230.66
from,from,230.66,230.82999999999998
too,too,230.83,230.94000000000003
many,many,230.94,231.18
of,of,231.179999,231.299999
our,our,231.299999,231.399999
people,people,231.4,231.77
I,i,232.369999,232.459999
think,think,232.459999,232.63999900000002
there's,there's,232.639999,232.79999899999999
a,a,232.799999,232.85999900000002
sense,sense,232.859999,233.099999
in,in,233.1,233.18
this,this,233.18,233.32
country,country,233.32,233.62
today,today,233.619999,233.879999
that,that,233.879999,234.01999899999998
somehow,somehow,234.02,234.36
our,our,234.359999,234.469999
best,best,234.47,234.72
days,days,234.72,234.97
are,are,234.97,235.04
behind,behind,235.04,235.41
us,us,235.41,235.54999999999998
And,,,
that,that,235.66,235.82
doesn't,doesn't,235.82,236.07
have,have,236.07,236.23999999999998
to,to,236.24,236.32000000000002
be,be,236.32,236.41
true,true,236.41,236.67
Our,our,237.25,237.41
greatest,greatest,237.41,237.78
days,days,237.78,238.07
lie,lie,238.07,238.26999999999998
ahead,ahead,238.75,238.99
if,,,
we,,,
are,,,
willing,,,
to,,,
do,,,
what,,,
it,,,
takes,,,
now,,,
If,if,238.99,239.11
we're,we're,239.11,239.28
willing,willing,239.28,239.57
to,to,239.57,239.67
do,do,239.67,239.82
what,what,239.82,239.95
it,,,
takes,takes,240.02,240.34
now,now,240.34,240.71
the,the,241.69,241.8
21st,<unk>,242.929999,242.939999
century,century,242.95,243.29999999999998
is,is,243.3,243.41000000000003
going,going,243.41,243.6
to,to,243.599999,243.679999
be,be,243.679999,243.839999
the,the,243.84,243.95000000000002
new,new,243.95,244.11999999999998
American,american,244.12,244.56
century,century,244.59,245.04
greater,greater,245.28,245.57
than,than,245.57,245.7
any,any,245.7,245.94
other,other,245.94,246.12
era,era,246.12,246.38
we've,we've,246.38,246.54999999999998
had,had,246.55,246.77
in,in,246.77,246.86
the,the,246.86,246.93
history,history,246.929999,247.309999
of,of,247.309999,247.379999
this,this,247.38,247.51999999999998
great,great,247.52,247.76000000000002
nation,nation,247.759999,248.139999
Mr,mr,248.78,249.01
Trump,trump,249.009999,249.279999
I,i,249.679999,249.689999
think,think,249.7,249.92999999999998
maybe,maybe,249.929999,250.249999
my,my,250.25,250.44
greatest,greatest,250.440001,251.040001
weakness,weakness,251.039999,251.539999
is,is,251.57,251.85
that,that,251.869999,252.429999
I,i,252.6,252.76999999999998
trust,trust,252.77,253.37
people,people,253.43,254.01000000000002
too,too,254.16,254.34
much,much,254.34,254.88
I'm,i'm,255.0,255.17
too,too,255.19,255.35
trusting,trusting,255.4,255.88
And,and,256.5,256.91
when,,,
they,,,
let,let,257.38,257.53
me,me,257.56,257.72
down,down,257.72,258.14000000000004
if,if,258.21,258.46999999999997
they,they,258.47,258.64000000000004
let,let,258.64,258.83
me,me,258.83,258.99
down,down,258.99,259.46000000000004
I,i,259.9,260.04999999999995
never,never,260.05,260.43
forgive,forgive,260.429999,261.039999
I,i,261.44,261.57
find,find,261.57,261.83
it,it,261.83,261.93
very,very,261.929999,262.549999
very,very,262.59,263.23999999999995
hard,hard,263.49,263.89
to,to,263.889999,263.999999
forgive,forgive,264.05,264.36
people,people,264.389999,264.889999
that,that,265.049999,265.289999
deceived,deceived,265.29,265.90000000000003
me,me,265.96,266.21999999999997
So,so,266.75,267.08
I,i,267.11,267.18
don't,don't,267.179999,267.369999
know,know,267.37,267.64
if,if,267.679999,267.799999
you,you,267.799999,267.929999
would,would,267.929999,268.079999
call,call,268.08,268.35999999999996
that,that,268.359999,268.52999900000003
a,a,268.529999,268.579999
weakness,weakness,268.58,269.09999999999997
but,but,269.119999,269.399999
my,my,269.639999,269.899999
wife,wife,269.9,270.16999999999996
said,said,270.17,270.49
let,let,270.92,271.35
up,up,272.36,272.38
laughter,laughter,272.38,272.43
Dr,dr,273.46,273.77
Carson,carson,273.77,274.21999999999997
Probably,probably,275.26,275.84
in,in,275.84,275.95
terms,terms,275.95,276.21999999999997
of,of,276.22,276.32000000000005
the,the,276.32,276.34999999999997
applying,applying,276.35,276.82000000000005
for,for,276.82,276.95
the,,,
job,job,277.03,277.29999999999995
of,,,
president,president,277.45,277.92
a,a,277.92,278.09000000000003
weakness,weakness,278.44,279.04
would,would,279.04,279.23
be,be,279.23,279.53000000000003
not,not,280.059999,280.409999
really,really,280.44,281.03
seeing,seeing,281.2,281.51
myself,myself,281.509999,282.029999
in,in,282.03,282.16999999999996
that,that,282.17,282.42
position,position,282.42,283.2
until,until,283.44,284.23
hundreds,hundreds,284.36,284.69
of,of,284.69,284.8
thousands,thousands,284.799999,285.169999
of,of,285.17,285.27000000000004
people,people,285.299999,285.58999900000003
began,began,285.589999,285.91999899999996
to,to,285.92,286.01
tell,tell,286.01,286.21999999999997
me,me,286.21999900000003,286.37999900000005
that,that,286.379999,286.579999
I,i,286.58,286.66999999999996
needed,needed,286.67,286.99
to,to,286.99,287.11
do,do,287.109999,287.309999
it,it,287.309999,287.509999
I,i,288.1,288.24
do,do,288.24,288.56
however,however,288.58,288.82
believe,believe,288.87,289.15
in,,,
Reagan's,reagan's,289.57,290.12
11th,<unk>,290.28000000000003,290.54
commandment,<unk>,290.59000000000003,291.23
and,and,291.61,291.81
will,will,291.81,291.96
not,not,291.96,292.22999999999996
be,,,
engaging,engaging,292.45,293.05
in,in,293.07,293.33
awful,awful,293.76,294.14
things,things,294.17,294.72
about,about,294.87,295.24
my,my,295.24,295.55
compatriots,compatriots,295.8,296.51
here,here,296.51,296.78
And,and,297.22,297.66
recognizing,recognizing,297.86,298.52000000000004
that,,,
it's,,,
so,so,299.179999,299.349999
important,important,299.349999,299.879999
this,this,299.88,300.07
election,election,300.07,300.68
because,because,301.049999,301.389999
we're,we're,301.389999,301.529999
talking,talking,301.53,301.84
about,about,301.84,302.31
America,america,302.42,303.11
for,for,303.15,303.28
the,the,303.28,303.38
people,people,303.38,303.85
versus,versus,303.86,304.16
America,america,304.23,304.74
for,for,304.76,304.90999999999997
the,the,304.91,305.0
government,government,305.01,305.48
Mrs,mrs,306.66,306.74
Fiorina,,,
Well,,,
gee,gee,307.92,308.19
after,after,308.19,308.42
the,the,308.42,308.46000000000004
last,last,308.46,308.81
debate,debate,308.81,309.24
I,i,309.24,309.32
was,was,309.32,309.48
told,told,309.5,309.79
that,that,309.79,309.93
I,i,309.93,310.01
didn't,didn't,310.01,310.25
smile,smile,310.31,310.78000000000003
enough,enough,310.78,311.41999999999996
laughter,laughter,316.87,316.95
Fixed,fixed,317.17,317.24
it,it,317.24,317.28999999999996
But,but,318.05,318.25
I,i,318.25,318.36
also,also,318.36,318.74
think,think,318.78,319.34
that,that,319.42,319.6
these,these,319.599999,319.82999900000004
are,are,319.83,319.88
very,very,319.88,320.23
serious,serious,320.259999,320.699999
times,times,320.75,321.24
75,<unk>,321.68,322.32
percent,percent,322.33,322.59000000000003
of,of,322.59000000000003,322.61
the,the,322.779999,322.879999
American,american,322.879999,323.349999
people,people,323.35,323.72
think,think,323.73,323.94
the,the,323.940001,324.03000099999997
federal,federal,324.029999,324.35999899999996
government,government,324.36,324.79
is,is,324.79,324.94
corrupt,corrupt,324.94,325.56
I,i,325.94,326.07
agree,agree,326.07,326.32
with,with,326.32,326.5
them,them,326.5,326.77
And,and,326.85,327.04
this,this,327.04,327.18
big,big,327.22,327.47
powerful,powerful,327.48,328.14000000000004
corrupt,corrupt,328.15,328.58
bureaucracy,bureaucracy,328.59,329.47999999999996
works,works,329.89,330.28
now,now,330.28,330.64
only,only,330.65,330.97999999999996
for,for,330.98,331.09000000000003
the,the,331.09,331.19
big,big,331.19,331.48
the,the,331.5,331.61
powerful,powerful,331.61,332.18
the,the,332.179999,332.269999
wealthy,wealthy,332.27,332.69
and,and,332.69,332.74
the,the,332.77,332.87
well,well,332.87,333.08
connected,connected,333.08,333.59999999999997
Meantime,meantime,333.599999,334.239999
wages,wages,335.37,335.82
have,,,
stagnated,stagnated,335.99,336.64
for,for,336.639999,336.799999
40,,,
years,years,337.099999,337.58999900000003
We,we,337.59,337.72999999999996
have,have,337.73,337.90000000000003
more,more,337.9,338.14
Americans,americans,338.139999,338.66999899999996
out,out,338.67,338.77000000000004
of,of,338.77,338.9
work,work,338.9,339.2
or,or,339.2,339.27
just,just,339.27,339.59
Americans,americans,339.589999,340.03999899999997
who,who,340.039999,340.189999
quit,quit,340.190001,340.450001
looking,looking,340.449999,340.739999
for,for,340.74,340.89
work,work,340.889999,341.139999
for,for,341.139999,341.329999
40,<unk>,341.33,341.65
years,years,341.66,342.07000000000005
Ours,ours,342.42,342.68
was,was,342.68,342.84000000000003
intended,intended,342.84,343.35999999999996
to,to,343.36,343.46000000000004
be,be,343.46,343.69
a,a,343.69,343.79
citizen,citizen,343.85,344.35
government,government,344.35,344.81
This,this,344.81,344.98
is,is,344.98,345.09000000000003
about,about,345.09,345.40999999999997
more,more,345.41,345.66
than,than,345.66,345.83000000000004
replacing,replacing,345.83,346.39
a,a,346.39,346.44
D,d,346.44,346.71999999999997
