Good,good,0.91,1.1
gentlemen,gentlemen,33.309999,33.719998999999994
please,please,34.199999,34.479999
join,join,34.480000000000004,34.71
us,us,34.709998999999996,34.839999
on,on,34.84,35.0
stage,stage,35.32,35.47
applause,applause,35.48,35.53
With,with,57.7,57.910000000000004
us,us,57.91,57.989999999999995
tonight,tonight,58.17,58.57
with,with,60.19,60.4
us,us,60.4,60.6
tonight,tonight,60.6,61.0
are,are,61.0,61.12
retired,retired,61.13,61.730000000000004
neurosurgeon,<unk>,61.74,61.75
Ben,ben,62.62,62.96
Carson,carson,62.96,63.36
of,,,
Florida,florida,63.599999,64.159999
Senator,senator,66.849999,67.41999899999999
Marco,marco,67.73,68.19
Rubio,<unk>,68.2,68.85000000000001
of,,,
Florida,,,
applause,applause,68.889999,69.239999
Businessman,businessman,73.87,74.83
Donald,donald,76.27,76.64999999999999
Trump,trump,76.69,77.03
of,,,
New,new,77.57,77.72999999999999
York,york,77.73,78.06
applause,applause,81.34,81.39
Senator,senator,81.559999,82.049999
Ted,ted,82.099999,82.379999
Cruz,cruz,82.389999,82.879999
of,,,
Texas,texas,82.99,83.44999999999999
applause,applause,83.64999999999999,83.69999999999999
Former,former,86.11,86.52
Governor,governor,86.559999,87.049999
Jeb,jeb,87.61,87.86
Bush,bush,87.88,88.28
of,of,88.279999,88.419999
Florida,florida,88.419999,88.949999
applause,applause,88.969999,89.019999
And,and,92.39,92.68
Governor,governor,92.68,93.02000000000001
John,john,93.03,93.35
Kasich,,,
of,of,93.79,93.93
Ohio,ohio,93.93,94.51
applause,applause,98.85000000000001,98.9
Now,now,99.07,99.27999999999999
as,as,99.28,99.44
most,most,99.44,99.67
of,of,99.67,99.78
you,you,99.78,99.89
have,have,99.98,100.04
heard,heard,100.03999999999999,100.36999999999999
by,by,100.37,100.54
now,now,100.53999999999999,100.86999999999999
Supreme,supreme,100.9,101.31
Court,court,101.309999,101.369999
Justice,justice,101.49,101.97999999999999
Antonin,<unk>,102.009999,102.489999
Scalia,scalia,102.49,103.0
died,died,103.02,103.39
today,today,103.389999,103.829999
at,,,
the,the,104.28999999999999,104.49999999999999
age,age,104.5,104.69
of,of,104.69,104.83
79,<unk>,104.99,105.6
He,he,106.059999,106.189999
was,was,106.190001,106.330001
the,the,106.33,106.42999999999999
longest,longest,106.43,106.84
serving,serving,106.84,107.3
member,member,107.299999,107.579999
of,of,107.58,107.7
the,the,107.69999899999999,107.77999899999999
court,court,107.779999,108.14999900000001
appointed,appointed,108.440001,108.910001
by,by,108.91,109.06
President,president,109.059999,109.53999900000001
Reagan,reagan,109.79,110.28
in,in,110.31,110.42
1986,<unk>,110.62,111.41000000000001
Justice,justice,112.0,112.6
Scalia,scalia,112.7,113.3
was,was,113.3,113.49
the,the,113.49,113.58999999999999
court's,court's,113.59,113.88000000000001
leading,leading,113.9,114.25
conservative,conservative,114.25,115.01
and,and,115.03,115.24
even,even,115.24,115.44999999999999
those,those,115.45,115.67
who,who,115.67,115.8
disagreed,disagreed,115.8,116.33
with,with,116.33,116.42999999999999
his,his,116.429999,116.579999
opinions,opinions,116.58,117.12
regarded,regarded,117.41,117.99
him,him,117.99,118.25
as,as,118.25,118.38
a,a,118.38,118.46
brilliant,brilliant,118.469999,118.979999
legal,legal,119.059999,119.439999
scholar,scholar,119.44,119.99
Please,please,120.809999,121.029999
join,join,121.03,121.31
us,us,121.309999,121.48999900000001
and,,,
the,the,121.799999,121.879999
candidates,candidates,121.88,122.53
on,on,122.53,122.69
our,our,122.69,122.87
stage,stage,122.87,123.46000000000001
in,in,123.469999,123.639999
a,a,123.639999,123.689999
moment,moment,123.69,123.92999999999999
of,of,123.929999,124.069999
silence,silence,124.07,124.69999999999999
for,for,124.719999,124.859999
Justice,justice,124.859999,125.369999
Antonin,<unk>,125.4,125.87
Scalia,scalia,125.87,126.34
Thank,thank,134.76,134.97
you,you,134.97,135.13
We,we,135.809999,135.939999
will,will,135.94,136.04
talk,talk,136.04,136.28
to,to,136.28,136.35
the,the,136.349999,136.439999
candidates,candidates,136.44,136.94
about,about,136.94,137.17
Justice,justice,137.17,137.53
Scalia,scalia,137.53,138.02
and,and,138.02,138.28
the,the,138.28,138.37
road,road,138.37,138.63
ahead,ahead,138.63,139.03
when,when,139.04,139.25
the,the,139.25,139.35
debate,debate,139.349999,139.669999
begins,begins,139.679999,140.429999
in,in,140.77,140.93
a,a,140.929999,140.989999
moment,moment,141.059999,141.399999
commercial,commercial,147.91999900000002,148.129999
break,,,
Before,,,
we,we,157.04,157.17
get,get,157.17,157.35
started,started,157.349999,157.829999
candidates,candidates,157.849999,158.369999
here,here,158.37,158.57
are,are,158.57,158.64
the,the,158.639999,158.719999
rules,rules,158.719999,159.039999
When,when,159.54,159.76
we,we,159.759999,159.92999899999998
ask,ask,159.929999,160.19999900000002
you,you,160.199999,160.349999
a,a,160.35,160.43
question,question,160.43,160.92000000000002
you,you,160.93,161.06
will,will,161.059999,161.209999
have,have,161.209999,161.41999900000002
one,one,161.42000000000002,161.73000000000002
minute,minute,161.73,162.04999999999998
to,,,
answer,answer,162.17000000000002,162.70000000000002
and,and,163.26,163.5
30,,,
seconds,seconds,163.85,164.35
more,more,164.35,164.95
if,if,165.02,165.19
we,we,165.19,165.31
ask,ask,165.31,165.53
a,a,165.53,165.57
follow,follow,165.57,165.89
up,up,165.89,166.01999999999998
If,if,166.67,166.80999999999997
you're,you're,166.81,166.94
attacked,attacked,166.94,167.35
by,by,167.36,167.49
another,another,167.49,167.77
candidate,candidate,167.77,168.17000000000002
you,you,168.18,168.29000000000002
get,get,168.29,168.42999999999998
30,,,
seconds,seconds,168.73,169.07
to,to,169.07,169.19
respond,respond,169.19,169.84
And,and,170.34,170.46
here's,here's,170.46,170.69
how,how,170.69,170.81
we,we,170.809999,170.959999
keep,keep,170.96,171.18
time,time,171.179999,171.63999900000002
After,after,172.29,172.51999999999998
we,we,172.52,172.64000000000001
ask,ask,172.639999,172.849999
a,a,172.849999,172.909999
question,question,172.91,173.34
you'll,you'll,173.34,173.52
get,get,173.52,173.65
a,a,173.65,173.71
green,green,173.71,174.01000000000002
light,light,174.009999,174.319999
The,the,175.12,175.27
yellow,yellow,175.27,175.60000000000002
light,light,175.599999,175.879999
means,means,175.88,176.15
you,you,176.15,176.29
have,have,176.29,176.5
30,<unk>,176.53,176.83
seconds,seconds,176.839999,177.189999
left,left,177.19,177.43
to,to,177.44,177.54
finish,finish,177.54,177.84
your,your,177.839999,177.969999
answer,answer,177.969999,178.429999
and,and,178.68,178.81
when,when,178.809999,178.91999900000002
time,time,178.92000000000002,179.17000000000002
is,is,179.17000000000002,179.3
up,up,179.299999,179.60999900000002
the,the,180.059999,180.16999900000002
light,light,180.17000000000002,180.44000000000003
turns,turns,180.45,180.83999999999997
red,red,180.84,181.17000000000002
That,that,181.73,181.92
means,means,181.92,182.28
please,please,182.31,182.67000000000002
stop,stop,182.68,182.98000000000002
talking,talking,182.98,183.36999999999998
If,if,184.6,184.76999999999998
you,you,184.77,184.94
keep,keep,184.97,185.27
talking,talking,185.29,185.95999999999998
you'll,you'll,185.99,186.32000000000002
hear,hear,186.32,186.59
this,this,186.59,187.04
bell,bell,187.23,187.26
rings,rings,187.26,187.29999999999998
You,you,188.33,188.43
don't,don't,188.429999,188.57999900000002
want,want,188.58,188.69000000000003
to,,,
hear,hear,188.75,188.95
that,that,188.95,189.36999999999998
Joining,joining,190.12,190.46
me,me,190.46,190.57000000000002
in,in,190.57,190.64
the,the,190.639999,190.719999
questioning,questioning,190.719999,191.219999
tonight,tonight,191.219999,191.609999
my,my,191.62,191.81
CBS,cbs,191.809999,192.199999
News,news,192.2,192.44
colleague,colleague,192.44,192.77
chief,chief,192.799999,193.089999
White,white,193.09,193.28
House,house,193.28,193.52
correspondent,correspondent,193.52,194.11
Major,major,194.11,194.43
Garrett,garrett,194.44,194.85
and,and,195.17,195.38
Kimberley,kimberley,195.38,195.74
Strassel,<unk>,195.74,196.20000000000002
who,who,196.219999,196.369999
is,is,196.369999,196.519999
on,on,196.52,196.64000000000001
the,the,196.639999,196.759999
editorial,editorial,196.76,197.29999999999998
board,board,197.299999,197.559999
of,of,197.559999,197.629999
The,the,197.629999,197.679999
Wall,wall,197.68,197.84
Street,street,197.84,198.07
Journal,journal,198.07,198.45999999999998
And,and,199.26,199.41
you,you,199.41,199.52
can,can,199.52,199.69
participate,participate,199.7,200.17999999999998
in,in,200.18,200.24
the,the,200.24,200.32000000000002
debate,debate,200.32,200.59
through,through,200.99,201.25
our,our,201.25,201.41
partnership,partnership,201.41,202.0
with,with,202.01,202.17999999999998
Twitter,twitter,202.18,202.56
Tweet,<unk>,202.99,203.12
us,us,203.12,203.14000000000001
your,your,203.31,203.45
questions,questions,203.45,203.94
and,and,203.94,204.09
comments,comments,204.09,204.59
using,using,204.59,204.91
the,the,206.12,206.19
hashtag,<unk>,206.19,206.43
GOPDebate,,,
So,so,207.26,207.38
let's,let's,207.38,207.6
begin,begin,207.599999,207.939999
First,first,209.74,210.16
the,the,210.2,210.35999999999999
death,death,210.36,210.62
of,,,
Justice,justice,211.009999,211.569999
Scalia,scalia,211.63,212.35
and,and,212.4,212.54
the,the,212.54,212.59
vacancy,vacancy,212.589999,213.259999
that,that,213.32,213.54
leaves,leaves,213.54,213.84
on,on,213.86,214.0
the,the,214.0,214.08
Supreme,supreme,214.07999999999998,214.46999999999997
Court,court,214.469999,214.799999
Mr,mr,214.809999,215.069999
Trump,trump,215.07,215.32
I,,,
want,,,
to,,,
start,start,215.609999,215.859999
with,with,215.859999,215.98999899999998
you,you,215.99,216.22
You've,you've,216.82,217.07999999999998
said,said,217.09,217.39000000000001
that,that,217.39,217.5
the,the,217.5,217.58
president,president,217.58,217.99
shouldn't,shouldn't,218.02,218.35000000000002
nominate,nominate,218.36,218.77
anyone,anyone,218.77,218.96
in,in,220.12,220.22
the,the,220.22,220.31
rest,rest,220.31,220.49
of,of,220.49,220.62
his,his,220.62,220.85
term,term,220.85,221.28
to,to,221.31,221.44
replace,replace,221.44,221.96
Justice,justice,221.96,222.33
Scalia,scalia,222.33,222.8
If,if,223.19,223.35999999999999
you,you,223.36,223.53
were,were,223.53,223.66
president,president,223.66,224.19
and,and,224.25,224.4
had,had,224.4,224.57
a,a,224.57,224.64
chance,chance,224.639999,225.02999899999998
with,with,225.03,225.15
11,<unk>,225.349999,225.48999899999998
months,months,225.49,225.83
left,left,225.83,226.13000000000002
to,to,226.15,226.3
go,go,226.3,226.55
in,,,
your,your,226.7,226.85999999999999
term,term,226.86,227.38000000000002
wouldn't,wouldn't,227.67,227.94
it,it,227.94,228.04
be,be,228.05,228.19
an,an,228.19,228.29
abdication,<unk>,228.29999999999998,228.31
to,to,229.65,229.77
conservatives,conservatives,229.77,230.35000000000002
in,in,230.349999,230.439999
particular,particular,230.44,230.88
not,not,230.88,231.14
to,to,231.139999,231.23999899999998
name,name,231.24,231.52
a,a,231.52,231.56
conservative,conservative,231.559999,232.119999
justice,justice,232.119999,232.549999
with,with,232.549999,232.66999900000002
the,the,232.67000000000002,232.73000000000002
rest,rest,232.73,232.91
of,of,232.91,233.03
your,your,233.029999,233.13999900000002
term,term,233.139999,233.479999
Well,well,234.17000000000002,234.39000000000001
I,i,234.389999,234.45999899999998
can,can,234.459999,234.63999900000002
say,say,234.64,234.86999999999998
this,this,234.87,235.23000000000002
If,if,235.27,235.67000000000002
the,the,235.7,235.83999999999997
president,president,235.84,236.5
and,and,236.5,236.6
if,if,236.6,236.73999999999998
I,i,236.74,236.8
were,were,236.8,236.96
president,president,236.96,237.41
now,now,237.5,237.71
I,i,237.71,237.8
would,would,237.8,237.98000000000002
certainly,certainly,237.98,238.32
want,want,238.32,238.48
to,to,238.48,238.54999999999998
try,try,238.55,238.88000000000002
and,and,238.88,239.15
nominate,nominate,239.36,239.87
a,a,239.87,239.93
justice,justice,239.93,240.44
I'm,i'm,240.59,240.71
sure,sure,240.71,241.03
that,that,241.03,241.36
frankly,frankly,241.61,242.12
I'm,i'm,242.12,242.33
absolutely,absolutely,242.65,243.33
sure,sure,243.33,243.61
that,that,243.61,243.77
President,president,243.77,244.10000000000002
Obama,,,
will,will,244.58,244.74
try,try,244.74,244.94
and,and,244.94,245.04
do,do,245.04,245.22
it,it,245.219999,245.32999900000002
I,i,245.67,245.89999999999998
hope,hope,245.9,246.23000000000002
that,that,246.259999,246.64999899999998
our,our,246.719999,247.229999
Senate,senate,247.45,247.85
is,is,247.87,248.04
going,going,248.04,248.26
to,to,248.259999,248.349999
be,be,248.36,248.56
able,able,248.559999,248.959999
Mitch,mitch,249.19,249.60999999999999
and,and,249.63,249.66
the,the,249.759999,249.95999899999998
entire,entire,249.969999,250.399999
group,group,250.4,250.67000000000002
is,is,250.67000000000002,250.79000000000002
going,going,250.789999,250.899999
to,to,250.9,250.96
be,be,250.969999,251.059999
able,able,251.059999,251.209999
to,to,251.209999,251.299999
do,do,251.299999,251.469999
something,something,251.469999,251.82999900000002
about,about,251.82999999999998,252.10999999999999
it,it,252.109999,252.23999899999998
In,in,252.58,252.78
times,times,252.78,253.18
of,of,253.18,253.33
delay,delay,253.33,253.57000000000002
we,we,253.57,253.72
could,could,253.72,253.85
have,have,253.86,254.05
a,a,254.05,254.11
Diane,diane,254.12,254.61
Sykes,sykes,254.62,255.20000000000002
or,or,255.56,255.78
you,you,255.78,255.94
could,could,255.94,256.04
have,have,256.04,256.20000000000005
a,a,256.2,256.27
Bill,bill,256.27,256.51
Pryor,pryor,256.51,256.96
we,we,256.96,257.09999999999997
have,have,257.1,257.21000000000004
some,some,257.21,257.39
fantastic,fantastic,257.39,258.01
people,people,258.01,258.44
But,but,258.8,258.99
this,this,258.99,259.16
is,is,259.16,259.32000000000005
a,a,259.32,259.46
tremendous,tremendous,259.48,260.25
blow,blow,260.25,260.57
to,to,260.57,260.67
conservatism,conservatism,260.74,261.68
It's,it's,261.68,261.79
a,,,
tremendous,tremendous,261.96,262.75
blow,blow,262.75,263.13
frankly,frankly,263.54,263.99
to,to,263.99,264.07
our,our,264.07,264.19
country,country,264.19,264.69
So,so,265.19,265.36
just,just,265.36,265.61
to,,,
be,be,265.71,265.91999999999996
clear,clear,265.94,266.16
on,on,266.16,266.25
this,this,266.25,266.44
Mr,mr,266.44,266.68
Trump,trump,266.679999,266.83999900000003
you're,you're,266.849999,267.08999900000003
O,o,267.089999,267.17999899999995
K,k,267.179999,267.439999
with,with,267.44,267.58
the,the,267.58,267.63
president,president,267.63,268.01
nominating,<unk>,268.369999,268.599999
somebody,somebody,268.619999,269.159999
I,i,269.190001,269.550001
think,think,269.57,269.77
he's,he's,269.77,269.94
going,going,269.940001,270.170001
to,to,270.17,270.28000000000003
do,do,270.279999,270.459999
it,it,270.459999,270.53999899999997
whether,whether,270.549999,270.849999
or,or,270.85,270.86
I'm,i'm,270.859999,270.979999
O,o,270.86,270.87
K,k,271.06,271.26
with,with,271.26,271.42
it,it,271.42,271.53000000000003
or,or,271.53,271.58
not,not,271.58,271.83
I,i,271.86,271.97
think,think,271.99,272.2
it's,,,
up,up,272.36,272.5
to,to,272.5,272.62
Mitch,mitch,272.63,272.88
McConnell,<unk>,272.9,273.45
and,and,273.45,273.49
everybody,everybody,273.49,273.91
else,else,273.91,274.15000000000003
to,to,274.15,274.28999999999996
stop,stop,274.29,274.75
it,it,274.75,274.89
It's,it's,275.04,275.28000000000003
called,called,275.29,275.6
delay,delay,275.6,276.02000000000004
delay,delay,276.02,276.40999999999997
delay,delay,276.41,276.88000000000005
applause,applause,277.11000000000007,277.16
Governor,governor,282.98,283.25
Kasich,,,
I,i,283.71,283.77
want,want,283.77,283.94
to,to,283.94,284.0
get,get,284.0,284.15
your,your,284.21,284.51
thoughts,thoughts,284.509999,284.899999
on,on,284.9,285.03
this,this,285.03,285.38
Justice,justice,285.45,285.84999999999997
Scalia,scalia,285.849999,286.299999
was,was,286.299999,286.46999900000003
a,a,287.32,287.38
real,real,287.379999,287.599999
believer,believer,287.6,288.18
obviously,obviously,288.18,288.62
in,in,288.62,288.7
the,the,288.7,288.81
strict,strict,288.81,289.16
word,word,289.16,289.48
of,of,289.5,289.68
the,the,289.68,289.76
Constitution,constitution,289.76,290.59999999999997
Now,now,291.03,291.2
Harry,harry,291.2,291.52
Reid,reid,291.52,291.84999999999997
says,says,291.85,292.36
that,that,292.36,292.51
a,a,292.51,292.56
failure,failure,292.56,292.89
to,to,292.89,293.0
fill,fill,293.0,293.22
his,his,293.22,293.42
vacancy,vacancy,293.42,293.94
would,would,293.94,294.11
be,be,294.12,294.28000000000003
quote,quote,294.28,294.63
shameful,shameful,294.72,295.40000000000003
abdication,<unk>,295.4,295.54999999999995
of,of,296.13,296.29
one,one,296.29,296.46000000000004
of,of,296.46,296.59999999999997
the,the,296.599999,296.679999
Senate's,<unk>,297.059999,297.069999
most,most,297.08,297.49
essential,essential,297.49,297.94
constitutional,constitutional,297.94,298.84
responsibilities,responsibilities,299.099999,300.159999
Where,where,300.19,300.36
do,do,300.36,300.42
you,you,300.42,300.56
come,come,300.559999,300.739999
down,down,300.74,301.12
on,,,
this,,,
Well,well,301.73,301.86
John,john,301.86,302.15000000000003
first,first,302.16,302.39000000000004
of,,,
all,,,
if,if,302.589999,302.73999899999995
I,i,302.74,302.82
were,were,302.82,302.99
president,president,303.0,303.38
we,we,303.389999,303.549999
wouldn't,wouldn't,303.549999,303.789999
have,have,303.79,303.99
the,the,303.99,304.07
divisions,divisions,304.08,304.59999999999997
in,in,304.6,304.68
the,the,304.68,304.79
country,country,304.789999,305.21999900000003
we,we,305.21999900000003,305.369999
have,have,305.369999,305.58999900000003
today,today,305.59,306.04999999999995
I,,,
do,do,306.58,306.74
want,want,306.74,306.90000000000003
to,to,306.9,306.96999999999997
take,take,306.97,307.20000000000005
a,a,307.2,307.25
second,second,307.25,307.66
as,as,307.66,307.79
we,we,307.79,307.96000000000004
reflected,reflected,307.96,308.53999999999996
on,on,308.54,308.73
Judge,judge,308.73,308.98
Scalia,scalia,308.98,309.40000000000003
it's,it's,309.4,309.56
amazing,amazing,309.56,310.21
it's,it's,310.75,310.95
not,not,310.95,311.15999999999997
even,even,311.16,311.42
two,two,311.42,311.64000000000004
minutes,minutes,311.64,312.05
after,after,312.05,312.34000000000003
the,the,312.34,312.46999999999997
death,death,312.47,312.77000000000004
of,of,312.78,312.96
Judge,judge,312.96,313.22999999999996
Scalia,scalia,313.23,313.83000000000004
nine,nine,314.5,314.83
children,children,314.83,315.28
here,here,315.28,315.47999999999996
today,today,315.48,315.78000000000003
their,their,315.78,315.94
father,father,315.94,316.37
didn't,didn't,316.4,316.65999999999997
wake,wake,316.66,316.93
up,up,316.929999,317.319999
His,his,318.11,318.34000000000003
wife,wife,318.34,318.82
sad,sad,319.36,319.83000000000004
but,but,319.84,320.14
I,i,321.219999,321.339999
just,just,321.339999,321.579999
wish,wish,321.61,321.85
we,we,321.849999,322.01999900000004
hadn't,hadn't,322.029999,322.279999
run,run,322.279999,322.48999899999995
so,so,322.49,322.67
fast,fast,322.67,323.02000000000004
into,into,323.02,323.21
politics,politics,323.209999,323.84999899999997
Here's,here's,323.869999,324.099999
my,my,324.119999,324.319999
concern,concern,324.32,324.94
about,about,324.95,325.32
this,this,325.32,325.73
The,the,326.31,326.43
country,country,326.43,326.87
is,,,
so,so,326.87,327.08
divided,divided,327.08,327.59
right,right,327.59,327.84999999999997
now,now,327.85,328.23
and,and,328.4,328.59
now,now,328.59,328.77
we're,we're,328.77,328.91999999999996
going,going,328.93,329.19
to,to,329.19,329.31
see,see,329.31,329.59
another,another,329.59,330.09999999999997
partisan,partisan,330.2,330.74
fight,fight,330.75,331.04
take,,,
place,place,331.45,331.93
I,i,332.559999,332.649999
really,really,332.65,332.90999999999997
wish,wish,332.91,333.13000000000005
the,the,333.13,333.23
president,president,333.23,333.67
would,would,333.67,333.8
think,think,333.8,334.06
about,about,334.059999,334.369999
not,not,334.42,334.8
nominating,<unk>,335.32,335.5
somebody,somebody,335.509999,335.999999
If,if,336.03,336.2
you,you,336.2,336.32
were,were,336.32,336.5
to,to,336.5,336.61
nominate,nominate,336.61,337.11
somebody,somebody,337.11,337.59000000000003
let's,let's,337.65,337.96999999999997
have,have,337.969999,338.16999899999996
him,him,338.17,338.35
pick,pick,338.36,338.59000000000003
somebody,somebody,338.589999,339.04999899999996
that's,,,
going,going,339.339999,339.459999
to,to,339.46,339.53999999999996
have,have,339.549999,339.749999
unanimous,unanimous,339.749999,340.439999
approval,approval,340.439999,341.059999
and,and,341.309999,341.509999
such,such,341.51,341.73
widespread,widespread,341.74,342.57
approval,approval,342.6,343.04
across,across,343.04,343.39000000000004
the,the,343.39,343.5
country,country,343.5,344.06
that,that,344.31,344.49
this,this,344.49,344.66
could,could,344.68,344.85
happen,happen,344.86,345.32
without,without,345.32,345.87
a,a,346.52,346.63
lot,lot,346.63,346.85
of,,,
recrimination,recrimination,346.92,347.74
I,i,347.79,347.91
don't,don't,347.91,348.12
think,think,348.13,348.36
that's,that's,348.36,348.59000000000003
going,going,348.59,348.81
to,to,348.81,348.91
happen,happen,348.91,349.38000000000005
and,and,349.83,350.0
I,i,350.0,350.08
would,would,350.08,350.31
like,like,350.36,350.62
the,the,350.62,350.71
president,president,350.71,351.21
just,just,351.22,351.65000000000003
to,,,
for,for,351.66,351.83000000000004
once,once,351.83,352.18
here,here,352.179999,352.609999
put,put,352.95,353.11
the,the,353.11,353.2
country,country,353.2,353.63
first,first,353.639999,354.089999
We're,we're,354.099999,354.289999
going,going,354.29,354.52000000000004
to,to,354.52,354.60999999999996
have,have,354.61,354.82
an,,,
election,election,354.889999,355.369999
for,for,355.37,355.49
president,president,355.49,356.0
very,very,356.0,356.31
soon,soon,356.309999,356.819999
and,and,357.2,357.38
the,the,357.38,357.46
people,people,357.46,357.83
will,will,357.83,358.02
understand,understand,358.039999,358.75999900000005
what,what,358.76,358.92
is,is,358.92,359.06
at,at,359.119999,359.209999
stake,stake,359.209999,359.579999
in,in,359.59,359.77
that,that,359.77,359.94
election,election,359.940001,360.480001
And,and,360.87,361.03000000000003
so,so,361.039999,361.20999900000004
I,i,361.21,361.32
believe,believe,361.32,361.83
the,the,361.93,362.04
president,president,362.04,362.44
should,should,362.44,362.63
not,not,362.63,362.9
move,move,362.9,363.09
forward,forward,363.09,363.58
and,and,363.95,364.37
I,i,364.63,365.01
think,think,365.04,365.3
that,,,
we,we,365.41,365.58000000000004
ought,ought,365.58,365.72999999999996
to,,,
let,let,365.78,365.97999999999996
the,the,365.98,366.07
next,next,366.07,366.33
president,president,366.33,366.62
of,,,
the,the,366.62,366.64
United,united,366.64,367.02
States,states,367.02,367.37
decide,decide,367.37,367.98
who,who,367.98,368.14000000000004
is,is,368.139999,368.28999899999997
going,going,368.29,368.57
to,to,368.57,368.69
run,run,368.69,368.9
that,that,368.9,369.08
Supreme,supreme,369.08,369.49
Court,court,369.49,369.79
with,with,369.79,369.97
a,a,369.969999,370.029999
vote,vote,370.03,370.26
by,by,370.28,370.40999999999997
the,the,370.41,370.53000000000003
people,people,370.53,370.91999999999996
of,,,
the,,,
United,,,
bell,,,
rings,,,
States,,,
of,of,371.639999,371.759999
America,america,371.759999,372.299999
applause,applause,373.70999900000004,373.759999
Dr,dr,373.76999900000004,374.079999
Carson,carson,374.079999,374.309999
Dr,dr,375.839999,376.149999
Carson,carson,376.15,376.51
you,you,376.51,376.81
like,like,376.82,377.08
others,others,377.08,377.39
put,put,377.41,377.56
out,out,377.559999,377.679999
a,a,377.68,377.74
statement,statement,377.74,378.27
after,after,378.51,378.82
the,the,378.82,378.9
death,death,378.9,379.09999999999997
was,was,379.11,379.25
announced,announced,379.25,379.63
and,,,
you,you,379.76,379.89
said,said,379.89,380.08
the,the,380.08,380.14
president,president,380.14,380.65
should,should,380.65,381.08
delay,delay,381.47,382.07000000000005
You've,you've,382.08,382.32
written,written,382.32,382.52
a,a,382.52,382.56
book,book,382.56,382.84
on,on,382.84,382.96999999999997
the,,,
Constitution,constitution,383.01,383.76
recently,recently,383.76,384.43
What,what,384.91,385.13000000000005
does,does,385.13,385.25
the,the,385.25,385.34
Constitution,constitution,385.34,386.08
say,say,386.08,386.28999999999996
about,about,386.29,386.61
whose,whose,386.62,387.04
duty,duty,387.16,387.47
it,it,387.469999,387.579999
is,is,387.58,387.77
here,here,387.77,387.96
to,to,387.96,388.08
act,act,388.08,388.44
in,in,388.44,388.54
this,this,388.54,388.71000000000004
kind,kind,388.71,388.84999999999997
of,of,388.849999,388.939999
a,a,388.94,388.98
situation,situation,388.98,389.52000000000004
Well,well,390.65,390.83
the,the,390.83,390.94
current,current,391.11,391.36
Constitution,constitution,391.36,392.07
actually,actually,392.07,392.38
doesn't,doesn't,392.38,392.71
address,address,392.71,393.09
that,that,393.089999,393.309999
particular,particular,393.309999,393.759999
situation,situation,393.759999,394.499999
but,but,394.879999,395.069999
the,the,395.07,395.17
fact,fact,395.17,395.5
of,of,395.5,395.55
the,the,395.559999,395.669999
matter,matter,395.67,396.03000000000003
is,is,396.029999,396.449999
the,the,397.03,397.57
Supreme,supreme,397.58,398.13
