Good,good,1.12,1.35
Clinton,clinton,60.35,60.78
and,,,
the,the,61.19,61.339999999999996
Republican,republican,61.34,61.86000000000001
nominee,nominee,61.87,62.349999999999994
for,for,62.36,62.49
president,president,62.49,63.06
Mr,mr,63.42,63.74
Trump,trump,63.74,63.93
APPLAUSE,applause,63.93,63.980000000000004
Secretary,secretary,81.58,82.13
Clinton,clinton,82.13,82.50999999999999
Mr,mr,82.51,82.79
Trump,trump,82.78999999999999,83.28999999999999
welcome,welcome,83.3,84.00999999999999
Let's,let's,84.05,84.25999999999999
get,get,84.259999,84.439999
right,right,84.44,84.64999999999999
to,to,84.67,84.82000000000001
it,it,84.96000000000001,85.01
The,the,85.01,85.12
first,first,85.12,85.41000000000001
topic,topic,85.42,85.65
is,is,85.87,86.11
the,the,86.13,86.3
Supreme,supreme,86.299999,86.819999
Court,court,86.82,87.27
You,you,88.779999,88.95999900000001
both,both,88.959999,89.22999899999999
talked,talked,89.23,89.45
briefly,briefly,89.459999,90.219999
about,about,90.37,90.69
the,the,90.690001,90.800001
court,court,90.8,91.05
in,in,91.05,91.11
the,the,91.11,91.2
last,last,91.2,91.48
debate,debate,91.48,91.83
but,but,91.83,91.95
I,i,91.95,91.99000000000001
want,want,91.99,92.17999999999999
to,to,92.18,92.24000000000001
drill,drill,92.24,92.53
down,down,92.53,92.89
on,on,92.89,93.0
this,this,93.0,93.2
because,because,93.23,94.01
the,the,94.29,94.42
next,next,94.42,94.69
president,president,94.69,95.25
will,will,95.26,95.69000000000001
almost,almost,96.12,96.41000000000001
certainly,certainly,96.41,96.77
have,have,96.77,96.92999999999999
at,at,96.93,97.01
least,least,97.01,97.26
one,one,97.26,97.42
appointment,appointment,97.42,97.93
and,and,97.93,98.06
likely,likely,98.059999,98.779999
or,or,98.809999,98.95999900000001
possibly,possibly,98.98,99.60000000000001
two,two,99.599999,99.999999
or,or,100.01,100.22
three,three,100.219999,100.489999
appointments,appointments,100.49,101.14999999999999
Which,which,101.389999,101.639999
means,means,101.639999,102.029999
that,that,102.03,102.2
you,you,102.219999,102.699999
will,will,103.08,103.49
in,in,103.53999999999999,103.71
effect,effect,103.71000000000001,104.13000000000001
determine,determine,104.13,104.6
the,the,104.599999,104.709999
balance,balance,104.719999,105.139999
of,of,105.139999,105.219999
the,the,105.23,105.36
court,court,105.36,105.65
for,for,105.65,105.78
what,what,105.78,106.01
could,could,106.01,106.29
be,be,106.289999,106.439999
the,the,106.440001,106.550001
next,next,106.549999,106.779999
quarter,quarter,106.779999,107.099999
century,century,107.109999,107.729999
First,first,108.219999,108.499999
of,of,108.5,108.6
all,all,108.6,108.91999999999999
where,where,108.97,109.65
do,do,109.74,109.88
you,you,109.88,110.0
want,want,110.0,110.19
to,to,110.26,110.28
see,see,110.28,110.45
the,the,110.45,110.57000000000001
court,court,110.57,110.86999999999999
take,take,110.88,111.11999999999999
the,the,111.12,111.24000000000001
country,country,111.24,111.92
And,and,112.25,112.48
secondly,secondly,112.48,113.21000000000001
what's,what's,113.41,113.67999999999999
your,your,113.68,113.85000000000001
view,view,113.87,114.29
on,on,114.3,114.49
how,how,114.49,114.66
the,the,114.66,114.8
Constitution,constitution,114.81,115.93
should,should,116.3,116.55
be,be,116.55,116.67
interpreted,interpreted,116.67,117.22
Do,do,118.2,118.35000000000001
the,the,118.349999,118.459999
founders,founders,118.46000000000001,119.00000000000001
words,words,119.0,119.47
mean,mean,119.469999,119.889999
what,what,119.9,120.12
they,they,120.12,120.26
say,say,120.32,120.82
or,or,120.84,121.09
is,is,121.11,121.29
it,it,121.28999999999999,121.42999999999999
a,a,121.45,121.65
living,living,121.66,122.06
document,document,122.059999,122.75999900000001
to,to,123.15,123.29
be,be,123.299999,123.469999
applied,applied,123.77,124.32
flexibly,<unk>,124.42,125.28
according,according,125.5,125.89
to,to,125.889999,125.979999
changing,changing,125.98,126.41000000000001
circumstances,circumstances,126.43,127.45
In,in,127.75,127.91
this,this,127.91,128.10999999999999
segment,segment,128.11,128.64000000000001
Secretary,secretary,128.8,129.3
Clinton,clinton,129.3,129.64000000000001
you,you,129.64,129.76999999999998
go,go,129.77,129.95000000000002
first,first,129.95,130.31
You,you,130.31,130.41
have,,,
two,two,130.53,130.68
minutes,minutes,130.68,131.04000000000002
Thank,thank,131.07,131.29
you,you,131.29,131.35999999999999
very,very,131.36,131.61
much,much,131.61,131.88000000000002
Chris,chris,131.88,132.25
And,and,132.25,132.48
thanks,thanks,132.48,132.86999999999998
to,to,132.87,133.18
UNLV,<unk>,133.34,133.8
for,for,133.97,134.13
hosting,hosting,134.13,134.57999999999998
us,us,134.58,134.86
You,you,135.44,135.57999999999998
know,know,135.58,135.71
I,i,135.71,135.78
think,think,135.78,136.01
when,when,136.01,136.16
we,we,136.16,136.29999999999998
talk,talk,136.3,136.60000000000002
about,about,136.61,136.95000000000002
the,the,136.95,137.07
Supreme,supreme,137.07,137.51999999999998
Court,court,137.52,137.83
it,it,137.83,137.95000000000002
really,really,137.95,138.25
raises,raises,138.25,138.96
the,the,139.309999,139.459999
central,central,139.46,140.25
issue,issue,140.4,140.78
in,in,140.78,140.87
this,this,140.87,141.05
election,election,141.049999,141.65999900000003
namely,namely,142.23,142.54999999999998
what,what,142.549999,142.709999
kind,kind,142.709999,142.85999900000002
of,of,142.859999,142.979999
country,country,142.99,143.56
are,,,
we,we,143.709999,143.849999
going,going,143.85,144.07999999999998
to,to,144.07999999999998,144.19
be,be,144.190001,144.560001
What,what,144.93,145.16
kind,kind,145.16,145.48
of,of,145.48,145.63
opportunities,opportunities,145.63,146.54999999999998
will,will,146.57,146.72
we,we,146.72,146.87
provide,provide,146.87,147.54
for,for,147.55,147.87
our,our,147.87,148.01
citizens,citizens,148.01,148.7
What,what,148.71,148.92000000000002
kind,kind,148.92,149.14
of,of,149.14,149.29999999999998
rights,rights,149.3,149.9
will,will,149.93,150.45000000000002
Americans,americans,150.77,151.42000000000002
have,have,151.42,151.88
And,and,152.47,152.68
I,i,152.679999,152.819999
feel,feel,152.849999,153.159999
strongly,strongly,153.16,153.79
that,that,153.82,154.06
the,the,154.059999,154.199999
Supreme,supreme,154.2,154.70999999999998
Court,court,154.71,155.13
needs,needs,155.48,155.95999999999998
to,to,155.96,156.37
stand,stand,156.38,156.84
on,on,156.84,156.94
the,the,156.94,157.06
side,side,157.059999,157.699999
of,of,157.77,158.0
the,the,158.009999,158.229999
American,american,158.23,158.73
people,people,158.73,159.25
not,not,159.309999,159.729999
on,on,159.75,159.91
the,the,159.91,160.01
side,side,160.01,160.41
of,of,160.41,160.54
the,the,160.539999,160.619999
powerful,powerful,160.619999,161.469999
corporations,corporations,161.719999,162.779999
and,and,162.82,163.0
the,the,163.0,163.08
wealthy,wealthy,163.08,163.62
For,for,164.26,164.42
me,me,164.42,164.76999999999998
that,that,164.78,165.04
means,means,165.04,165.45
that,that,165.45,165.61999999999998
we,we,165.62,165.76
need,need,165.76,166.06
a,a,166.07,166.25
Supreme,supreme,166.28,166.75
Court,court,166.75,167.16
that,that,167.59,167.87
will,will,167.88,168.46
stand,stand,168.6,169.04999999999998
up,up,169.05,169.53
on,on,169.8,170.06
behalf,behalf,170.059999,170.709999
of,of,170.71,170.97
women's,women's,170.98,171.41
rights,rights,171.41,171.94
on,on,172.25,172.42
behalf,behalf,172.42,172.88
of,of,172.88,172.99
the,the,172.99,173.07000000000002
rights,rights,173.07,173.48
of,of,173.48,173.56
the,the,173.57,173.70999999999998
LGBT,<unk>,173.71,174.42000000000002
community,community,174.45,175.1
that,that,175.87,176.03
will,will,176.03,176.16
stand,stand,176.16,176.57
up,up,176.57,176.85999999999999
and,and,176.889999,177.229999
say,say,177.23,177.5
no,no,177.5,177.84
to,to,177.839999,177.979999
Citizens,citizens,177.98,178.54
United,united,178.539999,179.189999
a,a,179.25,179.41
decision,decision,179.41,180.09
that,that,180.09,180.3
has,has,180.31,181.04
undermined,undermined,181.25,182.05
the,the,182.06,182.48
election,election,183.18,183.82
system,system,183.82,184.38
in,in,184.4,184.58
our,our,184.58,184.74
country,country,184.74,185.25
because,because,185.25,186.03
of,of,186.06,186.26
the,the,186.26,186.34
way,way,186.34,186.62
it,it,186.62,186.76
permits,permits,186.76,187.25
dark,dark,187.25,187.6
unaccountable,unaccountable,187.63,188.29999999999998
money,money,188.3,188.69
to,to,188.72,188.89
come,come,188.889999,189.139999
into,into,189.139999,189.79999899999999
our,our,190.38,190.53
electoral,electoral,190.53,191.03
system,system,191.03,191.54
I,i,192.12,192.28
have,have,192.28,192.63
major,major,192.69,193.1
disagreements,disagreements,193.099999,193.79999899999999
with,with,193.799999,193.959999
my,my,193.96,194.16
opponent,opponent,194.16,194.7
about,about,194.74,195.11
these,these,195.11,195.37
issues,issues,195.37,195.87
and,and,195.87,196.02
others,others,196.029999,196.469999
that,that,196.48,196.67
will,will,196.67000000000002,196.89000000000001
be,be,196.889999,197.11999899999998
before,before,197.119999,197.539999
the,the,197.539999,197.669999
Supreme,supreme,197.67000000000002,198.12
Court,court,198.119999,198.499999
But,but,199.38,199.57
I,i,199.57,199.72
feel,feel,199.72,200.2
that,that,200.22,200.48
at,at,200.5,200.7
this,this,200.7,200.94
point,point,200.94,201.28
in,in,201.28,201.39000000000001
our,our,201.39,201.52999999999997
country's,country's,201.53,202.05
history,history,202.05,202.60000000000002
it,it,203.29,203.48999999999998
is,is,203.49,203.8
important,important,203.8,204.5
that,that,204.56,204.82
we,we,204.83,205.13000000000002
not,not,205.14,205.5
reverse,reverse,205.51,206.04999999999998
marriage,marriage,206.09,206.43
equality,equality,206.429999,207.089999
that,that,207.29,207.56
we,we,207.559999,207.779999
not,not,207.78,208.23
reverse,reverse,208.28,209.02
Roe,roe,209.059999,209.319999
v,v,209.33,209.56
Wade,wade,209.559999,210.07999900000002
that,that,210.52,210.78
we,we,210.79,211.07
stand,stand,211.08,211.62
up,up,211.62,211.91
against,against,211.94,212.32999999999998
Citizens,citizens,212.33,212.92000000000002
United,united,212.92,213.48999999999998
we,we,213.49,213.63
stand,stand,213.63,214.12
up,up,214.119999,214.369999
for,for,214.369999,214.509999
the,the,214.51,214.62
rights,rights,214.619999,215.039999
of,of,215.039999,215.149999
people,people,215.15,215.69
in,in,215.99,216.12
the,the,216.119999,216.239999
workplace,workplace,216.24,217.10000000000002
that,that,217.1,217.26
we,we,217.26,217.39999999999998
stand,stand,217.4,217.81
up,up,217.81,218.02
and,and,218.02,218.16
basically,basically,218.16,218.82
say,say,218.82,219.29
The,the,219.68,219.82
Supreme,supreme,219.82,220.29999999999998
Court,court,220.3,220.67000000000002
should,should,220.67,220.86999999999998
represent,represent,220.87,221.53
all,all,221.73,221.98
of,of,221.98,222.1
us,us,222.1,222.43
That's,that's,222.81,223.11
how,how,223.11,223.49
I,i,223.53,223.83
see,see,223.85,224.04
the,the,224.04,224.16
court,court,224.16,224.52
and,and,224.55,224.71
the,the,224.71,224.8
kind,kind,224.8,225.12
of,,,
people,people,225.179999,225.619999
that,that,225.62,225.79
I,i,225.79,225.95999999999998
would,would,225.969999,226.149999
be,be,226.16,226.42
looking,looking,226.45,227.01
to,to,227.02,227.48000000000002
nominate,nominate,228.009999,228.599999
to,to,228.61,228.73000000000002
the,the,228.73,228.86999999999998
court,court,228.88,229.24
would,would,229.84,230.14000000000001
be,be,230.139999,230.45999899999998
in,in,230.5,230.98
the,the,231.2,231.35999999999999
great,great,231.36,231.66000000000003
tradition,tradition,231.679999,232.399999
of,of,232.469999,232.639999
standing,standing,232.65,233.14000000000001
up,up,233.139999,233.29999899999999
to,to,233.299999,233.41999900000002
the,the,233.42000000000002,233.53000000000003
powerful,powerful,233.529999,234.209999
standing,standing,234.23,234.72
up,up,234.72,234.9
on,on,234.92000000000002,235.07000000000002
behalf,behalf,235.07,235.56
of,of,235.56,235.77
our,our,236.15,236.46
rights,rights,236.46,236.91
as,as,236.91,237.07999999999998
Americans,americans,237.08,237.8
And,and,238.29,238.48999999999998
I,i,238.49,238.59
look,look,238.59,238.78
forward,forward,238.78,239.29
to,to,239.3,239.4
having,having,239.4,239.76000000000002
that,that,239.76,239.92999999999998
opportunity,opportunity,239.93,240.72
I,i,240.72,240.9
would,would,240.91,241.10999999999999
hope,hope,241.11,241.38000000000002
that,that,241.38,241.41
the,the,241.42,241.57999999999998
Senate,senate,241.59,242.0
would,would,242.02,242.19
do,do,242.2,242.39999999999998
its,its,242.4,242.64000000000001
job,job,242.639999,243.08999899999998
and,and,243.54,244.04999999999998
confirm,confirm,244.07,244.73999999999998
the,the,244.75,244.89
nominee,nominee,244.889999,245.42999899999998
that,that,245.429999,245.60999900000002
President,president,245.61,245.91000000000003
Obama,,,
has,has,246.42,246.67
sent,sent,246.67,247.01999999999998
to,to,247.13,247.32999999999998
them,them,247.33,247.64000000000001
That's,that's,247.929999,248.28999900000002
the,the,248.29,248.38
way,way,248.38,248.54
the,the,248.54,248.63
Constitution,constitution,248.63,249.54
fundamentally,fundamentally,249.549999,250.239999
should,should,250.25,250.64
operate,operate,250.690001,251.280001
The,the,251.529999,251.659999
president,president,251.66,252.10999999999999
nominates,nominates,252.12,252.87
and,and,252.939999,253.159999
then,then,253.16,253.29999999999998
the,the,253.3,253.41000000000003
Senate,senate,253.41,253.87
advises,advises,253.92,254.76
and,and,254.86,255.15
consents,consents,255.15,255.69
or,or,255.7,255.89999999999998
not,not,255.9,256.25
but,but,256.5,256.71
they,they,256.71,256.94
go,go,256.95,257.22999999999996
forward,forward,257.24,257.84000000000003
with,with,257.88,258.12
the,the,258.12,258.22
process,process,258.22,258.92
Secretary,secretary,259.35,259.90000000000003
Clinton,clinton,259.9,260.25
thank,thank,260.25,260.57
you,you,260.57,260.79
Mr,mr,260.82,261.11
Trump,trump,261.11,261.44
same,same,261.44,261.71999999999997
question,question,261.719999,262.16999899999996
Where,where,262.17,262.29
do,do,262.29,262.35
you,you,262.349999,262.44999900000005
want,want,262.45,262.65
to,to,262.73,262.75
see,see,262.75,263.2
the,the,263.48,263.62
court,court,263.62,263.92
take,take,263.929999,264.159999
the,the,264.16,264.29
country,country,264.33000000000004,264.85
And,and,264.85,264.88
how,how,265.049999,265.21999900000003
do,,,
you,you,265.27,265.38
believe,believe,265.38,265.67
the,the,265.67,265.76
Constitution,constitution,265.77,266.78
should,should,267.009999,267.269999
be,be,267.27,267.39
interpreted,interpreted,267.389999,268.019999
Well,well,268.949999,269.259999
first,first,269.26,269.56
of,of,269.559999,269.689999
all,all,269.690001,269.980001
it's,it's,269.98,270.28000000000003
great,great,270.379999,270.549999
to,to,270.6,270.68
be,be,270.690001,270.820001
with,with,270.82,271.02
you,you,271.03,271.21999999999997
and,and,271.22,271.35
thank,thank,271.35,271.59000000000003
you,you,271.59,271.71
everybody,everybody,271.71,272.25
The,the,272.25,272.4
Supreme,supreme,272.4,272.84999999999997
Court,court,272.85,273.16
It's,it's,273.19,273.41
what,what,273.41,273.59000000000003
it's,it's,273.59,273.73999999999995
all,all,273.74,273.91
about,about,273.91,274.27000000000004
Our,our,274.4,274.59999999999997
country,country,274.6,275.20000000000005
is,is,275.54,276.09000000000003
so,so,276.29,276.94
so,so,277.05,277.44
it's,,,
just,just,277.62,277.82
so,so,277.82,278.06
imperative,imperative,278.059999,278.679999
that,that,278.69,278.91
we,we,278.91,279.06
have,have,279.059999,279.379999
the,the,279.7,279.86
right,right,279.86,280.13
justices,justices,280.15,280.94
Something,something,280.99,281.49
happened,happened,281.49,281.85
recently,recently,281.849999,282.439999
where,where,282.44,282.79
Justice,justice,283.28,283.88
Ginsburg,ginsburg,283.9,284.65
made,made,285.12,285.42
some,some,285.42,285.73
very,very,285.74,286.08
very,very,286.08,286.34999999999997
inappropriate,inappropriate,286.359999,287.129999
statements,statements,287.539999,288.129999
toward,toward,288.129999,288.449999
me,me,288.46,288.73999999999995
and,and,288.74,288.94
toward,toward,288.94,289.36
a,a,289.39,289.58
tremendous,tremendous,289.58,290.3
number,number,290.3,290.58
of,of,290.58,290.71
people,people,290.71,291.02
many,many,291.02,291.26
many,many,291.26,291.51
millions,millions,291.51,291.95
of,of,291.95,292.08
people,people,292.08,292.39
that,that,292.39,292.53
I,i,292.53,292.61999999999995
represent,represent,292.62,293.28000000000003
And,and,293.88,294.38
she,she,294.38,294.53
was,was,294.53,294.73999999999995
forced,forced,294.74,295.11
to,to,295.11,295.22
apologize,apologize,295.22,295.97
And,and,295.97,296.26000000000005
apologize,apologize,296.32,297.02
she,she,297.02,297.19
did,did,297.19,297.48
But,but,297.99,298.17
these,these,298.17,298.38
were,were,298.38,298.49
statements,statements,298.49,298.99
that,that,298.99,299.14
should,should,299.139999,299.329999
never,never,299.33,299.74
ever,ever,299.79,300.07
have,have,300.07,300.23
been,been,300.23,300.39000000000004
made,made,300.389999,300.72999899999996
We,we,301.099999,301.359999
need,need,301.36,301.71000000000004
a,a,301.74,301.99
Supreme,supreme,302.009999,302.449999
Court,court,302.45,302.78
that,that,302.78,302.98999999999995
in,in,303.009999,303.15999899999997
my,my,303.16,303.36
opinion,opinion,303.36,303.82
is,is,303.82,303.99
going,going,303.99,304.31
to,to,304.309999,304.549999
uphold,uphold,304.57,304.99
the,the,305.0,305.1
Second,second,305.1,305.48
Amendment,amendment,305.48,305.98
and,,,
all,all,306.129999,306.299999
amendments,amendments,306.3,306.83
but,but,306.83,307.03999999999996
the,the,307.04,307.16
Second,second,307.16,307.51000000000005
Amendment,amendment,307.51,307.98
which,which,308.45,308.69
is,is,308.69,308.82
under,under,308.82,309.11
absolute,absolute,309.13,309.7
siege,siege,309.7,310.32
I,i,311.12,311.23
believe,believe,311.23,311.66
if,if,311.67,311.95
my,my,311.98,312.20000000000005
opponent,opponent,312.2,312.86
should,should,313.32,313.59
win,win,313.59,313.76
this,this,313.76,313.96999999999997
race,race,313.97,314.25
which,which,314.25,314.46
I,i,314.46,314.62
truly,truly,314.639999,315.029999
don't,don't,315.03,315.45
think,think,315.5,315.82
will,will,315.82,315.98
happen,happen,315.98,316.39000000000004
we,we,317.36,317.59000000000003
will,will,317.59,318.01
have,have,318.059999,318.289999
a,a,318.29,318.36
Second,second,318.36,318.73
Amendment,amendment,318.73,319.19
which,which,319.21,319.46999999999997
will,will,319.469999,319.60999899999996
be,be,319.61,319.85
a,a,319.88,320.01
very,very,320.009999,320.419999
very,very,320.42,320.90000000000003
small,small,321.099999,321.489999
replica,replica,321.5,322.1
of,of,322.119999,322.27999900000003
what,what,322.279999,322.42999899999995
it,it,322.43,322.54
is,is,322.539999,322.739999
right,right,322.74,323.0
now,now,323.0,323.35
But,but,323.809999,323.989999
I,i,323.99,324.05
feel,feel,324.049999,324.319999
that,that,324.32,324.48
it's,it's,324.48,324.72
absolutely,absolutely,324.96,326.08
important,important,326.29,326.89000000000004
that,that,326.89,327.02
we,we,327.03,327.2
uphold,uphold,327.2,327.74
because,because,327.78,328.10999999999996
of,of,328.11,328.27000000000004
the,the,328.27,328.34999999999997
fact,fact,328.35,328.67
that,that,328.68,328.83
it,it,328.83,328.96
is,is,328.96,329.16999999999996
under,under,329.19,329.55
such,such,329.55,330.08
trauma,trauma,330.86,331.34000000000003
I,i,332.02,332.16999999999996
feel,feel,332.17,332.51
that,that,332.51,332.83
the,the,332.84,333.28999999999996
justices,justices,333.49,334.26
that,that,334.26,334.5
I,i,334.53,334.71
am,am,334.71,334.88
going,going,334.88,335.15
to,to,335.15,335.46
appoint,appoint,335.469999,335.91999899999996
and,and,335.92,336.08000000000004
I've,i've,336.08,336.21999999999997
named,named,336.23,336.69
20,<unk>,337.099999,337.559999
of,of,337.599999,337.849999
them,them,337.849999,338.189999
the,the,338.62,338.76
justices,justices,338.759999,339.489999
that,that,339.49,339.67
I'm,i'm,339.69,339.96
going,going,339.96,340.34
to,to,340.42,340.57
appoint,appoint,340.57,340.95
will,will,340.959999,341.399999
be,be,341.68,341.88
pro,pro,341.879999,342.149999
life,life,342.16,342.61
They,they,342.62,342.85
will,will,342.85,343.04
have,have,343.04,343.26000000000005
a,a,343.26,343.37
conservative,conservative,343.42,344.13
bent,bent,344.14,344.47999999999996
They,they,345.16,345.33000000000004
will,will,345.33,345.56
be,be,345.56,345.69
protecting,protecting,345.69,346.26
the,the,346.26,346.36
Second,second,346.36,346.74
Amendment,amendment,346.74,347.29
They,they,347.66,347.83000000000004
are,are,347.83,347.91999999999996
great,great,347.92,348.18
scholars,scholars,348.18,348.74
in,in,348.74,348.88
all,all,348.88,349.05
cases,cases,349.05,349.69
and,and,349.72,349.97
they're,they're,349.97,350.13000000000005
people,people,350.13,350.61
of,of,350.63,351.12
tremendous,tremendous,351.15,351.62
respect,respect,351.62,352.11
They,they,352.9,353.16999999999996
will,will,353.17,353.40000000000003
interpret,interpret,353.429999,354.189999
the,the,354.48,354.73
Constitution,constitution,354.759999,355.689999
the,the,355.719999,355.839999
way,way,355.84,356.39
the,the,356.48,356.63
founders,founders,356.63,357.31
wanted,wanted,357.589999,358.009999
it,it,358.01,358.18
interpreted,interpreted,358.209999,359.03999899999997
And,and,359.51,359.81
I,i,359.83,359.94
believe,believe,359.940001,360.320001
that's,that's,360.32,360.59999999999997
very,very,360.66,361.21000000000004
very,very,361.27,361.7
important,important,361.71,362.28999999999996
I,i,362.29,362.34000000000003
don't,don't,362.34,362.52
think,think,362.53,362.78999999999996
we,we,362.79,362.94
should,should,362.94,363.12
have,have,363.12,363.47
justices,justices,364.0,364.68
appointed,appointed,364.68,365.24
that,that,365.24,365.48
decide,decide,365.65,366.17999999999995
what,what,366.18,366.40000000000003
they,they,366.4,366.57
want,want,366.57,366.82
to,to,366.83,366.93
hear,hear,366.93,367.3
It's,it's,367.78,368.07
all,all,368.09,368.34999999999997
about,about,368.349999,368.75999900000005
the,the,368.87,369.33
Constitution,constitution,369.59,370.60999999999996
of,of,370.88,371.31
of,of,371.41,371.92
and,and,372.34,372.46
so,so,372.469999,372.74999899999995
important,important,372.75,373.33
the,the,373.95,374.09
Constitution,constitution,374.09,375.15
the,the,375.46,375.69
way,way,375.69,376.23
it,it,376.289999,376.479999
was,was,376.48,376.69
meant,meant,376.699999,377.109999
to,to,377.309999,377.439999
be,be,377.440001,377.820001
And,and,378.299999,378.539999
those,those,378.539999,378.909999
are,are,378.98,379.12
the,the,379.12,379.23
people,people,379.23,379.72
that,that,379.78,380.04999999999995
I,i,380.05,380.27000000000004
will,will,380.35,380.51000000000005
appoint,appoint,380.51,380.89
Mr,mr,381.77,382.0
Trump,trump,382.0,382.26
thank,thank,382.27,382.54999999999995
you,you,382.55,382.68
We,we,382.68,382.83
now,now,382.83,383.03999999999996
have,have,383.05,383.32
about,about,383.33,383.62
10,<unk>,383.63,383.8
minutes,minutes,383.8,384.07
for,for,384.07,384.18
an,an,384.18,384.26
open,open,384.26,384.51
discussion,discussion,384.51,385.03999999999996
I,i,385.04,385.14000000000004
want,want,385.16,385.37
to,,,
focus,focus,386.05,386.58
on,on,386.58,386.8
two,two,386.82,387.2
issues,issues,387.24,388.0
that,that,388.02,388.28999999999996
in,in,388.33,388.77
fact,fact,389.13,389.64
