Welcome,welcome,0.69,0.95
begin,begin,204.82,205.2
Gentlemen,gentlemen,205.65,206.15
we,we,206.54,206.75
know,know,206.75,207.32
how,how,207.59,207.85
much,much,207.87,208.16
you,you,208.16,208.35
love,love,208.36,208.9
hand,hand,209.059999,209.369999
raising,raising,209.37,209.72
questions,questions,209.719999,210.389999
So,so,211.139999,211.33999899999998
we,we,211.34,211.48
promise,promise,211.48,212.0
this,this,212.0,212.18
is,is,212.179999,212.349999
the,the,212.349999,212.51999899999998
only,only,212.53,213.07
one,one,213.07,213.38
tonight,tonight,213.38,213.79999999999998
the,the,213.83,214.02
only,only,214.02,214.33
one,one,214.32999999999998,214.54999999999998
Is,is,215.709999,215.909999
there,there,215.91,216.10999999999999
anyone,anyone,216.13,216.76999999999998
on,on,216.78,217.03
stage,stage,217.03,217.48
and,and,217.48,217.61999999999998
can,can,217.62,217.76
I,i,217.76,217.84
see,see,217.84,218.07
hands,hands,218.07,218.68
who,who,219.09,219.37
is,is,219.52,219.62
unwilling,unwilling,219.67000000000002,220.3
tonight,tonight,220.48,220.89999999999998
to,to,221.13,221.29
pledge,pledge,221.29,221.73999999999998
your,your,221.74,221.91
support,support,221.91,222.49
to,to,222.55,222.68
the,the,222.68,222.82
eventual,eventual,222.82,223.57999999999998
nominee,nominee,223.63,224.17
of,of,224.17,224.29999999999998
the,the,224.3,224.39000000000001
Republican,republican,224.389999,224.92999899999998
party,party,224.929999,225.369999
and,and,225.41,225.76
pledge,pledge,225.76,226.32999999999998
to,to,226.63,226.81
not,not,226.809999,227.209999
run,run,227.219999,227.569999
an,an,227.57,227.72
independent,independent,227.73,228.47
campaign,campaign,228.469999,229.189999
against,against,229.49,230.03
that,that,230.219999,230.469999
person,person,230.469999,230.82999900000002
Again,again,231.259999,231.499999
we're,we're,231.86,231.95000000000002
looking,looking,231.95,232.13
for,for,232.35,232.37
you,you,232.37,232.39
to,to,232.39,232.48
raise,raise,232.48,232.63
your,your,232.79999999999998,233.0
hand,hand,233.1,233.29999999999998
now,now,233.46,233.78
raise,raise,234.58,234.86
your,your,234.86,235.01000000000002
hand,hand,235.029999,235.119999
now,now,235.18,235.47
if,if,235.49,235.68
you,you,235.68,235.86
won't,won't,235.88,236.2
make,make,236.44,236.71
that,that,236.76,237.0
pledge,pledge,237.03,237.45
tonight,tonight,237.45,238.06
Mr,mr,240.36,240.59
Trump,trump,240.59,240.81
booing,,,
Mr,mr,245.4,245.6
Trump,trump,245.6,245.66
to,to,246.4,246.53
be,be,246.53,246.7
clear,clear,246.7,247.22
you're,you're,247.809999,247.959999
standing,standing,247.96,248.44
on,on,248.44,248.55
a,a,248.549999,248.62999900000003
Republican,republican,248.63,249.37
primary,primary,249.38,249.82999999999998
debate,,,
stage,,,
I,,,
fully,,,
understand,understand,250.359999,251.129999
The,the,251.190001,251.340001
place,place,251.34,251.86
where,where,251.859999,252.04999899999999
the,the,252.049999,252.209999
RNC,<unk>,252.209999,252.219999
will,will,253.139999,253.289999
give,give,253.31,253.65
the,the,253.66,253.85
nominee,nominee,253.85,254.65
the,the,254.71,254.87
nod,nod,254.87,255.22
I,i,255.26,255.45
fully,fully,255.46,255.87
understand,understand,255.87,256.38
And,and,256.42,256.69
that,that,256.69,256.84
experts,experts,256.85,257.38
say,say,257.38,257.94
an,an,258.05,258.2
independent,independent,258.2,258.74
run,run,258.74,258.99
would,would,258.99,259.12
almost,almost,259.12,259.39
certainly,certainly,259.39,259.91999999999996
hand,hand,259.92,260.21000000000004
the,the,260.21,260.29999999999995
race,race,260.3,260.58
over,over,260.58,260.76
to,to,260.76,260.86
Democrats,democrats,260.86,261.41
and,and,261.41,261.62
likely,likely,261.62,262.17
another,another,262.2,262.58
Clinton,clinton,262.58,263.14
You,you,263.509999,263.779999
can't,can't,263.78,264.17999999999995
say,say,264.179999,264.429999
tonight,tonight,264.46,265.08
that,that,265.49,265.58
you,you,265.59,265.78
can,can,265.78,265.92999999999995
make,make,265.929999,266.129999
that,that,266.13,266.32
pledge,pledge,266.32,266.7
I,i,266.7,266.8
cannot,cannot,266.83,267.24
say,say,267.24,267.68
I,i,267.679999,267.799999
have,have,267.809999,268.069999
to,to,268.07,268.21
respect,respect,268.209999,268.719999
the,the,268.76,268.89
person,person,268.889999,269.41999899999996
that,that,269.42,269.69
if,if,269.71999900000003,269.919999
it's,it's,269.92,270.1
not,not,270.109999,270.369999
me,me,270.4,270.85999999999996
the,the,271.07,271.21999999999997
person,person,271.22,271.6
that,that,271.6,271.75
wins,wins,271.75,272.18
if,if,272.21,272.47999999999996
I,i,272.48,272.62
do,do,272.64,272.83
win,win,272.83,273.05
and,and,273.05,273.2
I'm,i'm,273.2,273.33
leading,leading,273.33,273.66999999999996
by,by,273.67,273.87
quite,quite,273.87,274.12
a,a,274.12,274.17
bit,bit,274.17,274.49
that's,that's,274.98,275.27000000000004
what,what,275.27,275.41999999999996
I,i,275.42,275.49
want,want,275.49,275.68
to,to,275.68,275.73
do,do,275.73,275.94
I,i,275.97,276.07000000000005
can,can,276.07,276.28
totally,totally,276.28,276.69
make,make,276.69,276.94
that,that,276.94,277.16
pledge,pledge,277.16,277.59000000000003
If,if,277.61,277.81
I'm,i'm,277.81,277.99
the,the,277.99,278.11
nominee,nominee,278.11,278.65000000000003
I,i,278.69,278.84
will,will,278.84,279.04999999999995
pledge,pledge,279.059999,279.449999
I,i,279.48,279.62
will,,,
not,not,279.92,280.23
run,run,280.24,280.69
as,as,280.94,281.15
an,an,281.15,281.27
independent,independent,281.27,281.9
But,but,281.9,282.15999999999997
and,and,282.65,282.9
I,i,282.9,283.04999999999995
am,am,283.049999,283.229999
discussing,discussing,283.23,283.76
it,it,283.759999,283.859999
with,with,283.87,284.04
everybody,everybody,284.04,284.59000000000003
but,but,284.589999,284.78999899999997
I'm,i'm,284.809999,285.109999
you,you,285.259999,285.389999
know,know,285.389999,285.489999
talking,talking,285.49,285.76
about,about,285.759999,285.999999
a,a,286.0,286.04
lot,lot,286.039999,286.27999900000003
of,of,286.279999,286.42999899999995
leverage,leverage,286.43,287.07
We,we,287.21999900000003,287.38999900000005
want,want,287.389999,287.639999
to,,,
win,win,287.709999,288.129999
and,and,288.67,288.7
we,we,288.71,289.07
will,will,289.139999,289.47999899999996
win,win,289.5,289.84
But,but,289.85,290.1
I,i,290.11,290.25
want,,,
to,,,
win,win,290.55,290.96000000000004
as,as,291.37,291.67
the,the,291.67,291.79
Republican,republican,291.79,292.66
I,i,292.83,292.96999999999997
want,,,
to,,,
run,run,293.28,293.53
as,as,293.53,293.71999999999997
the,the,293.72,293.84000000000003
Republican,republican,293.84,294.54999999999995
nominee,nominee,294.55,295.02000000000004
So,so,295.05,295.19
tonight,tonight,295.19,295.6
you,you,295.61,295.82
can't,can't,295.82,296.09
say,say,296.09,296.23999999999995
if,if,296.3,296.43
another,another,296.429999,296.799999
one,one,296.8,297.03000000000003
of,of,297.03,297.15
these,these,297.15,297.59999999999997
This,,,
is,,,
what's,what's,297.74,298.0
wrong,wrong,298.0,298.36
OK,,,
I,,,
mean,,,
this,,,
is,is,298.78,298.84
what's,what's,298.84,299.09999999999997
wrong,wrong,299.099999,299.559999
He,he,300.23,300.41
buys,buys,300.41,300.79
and,and,300.79,300.97
sells,sells,300.969999,301.34999899999997
politicians,politicians,301.349999,302.129999
of,of,302.13,302.27
all,all,302.27,302.5
stripes,stripes,302.5,303.15
he's,he's,304.21999900000003,304.51999900000004
already,already,304.52,304.9
Dr,,,
Paul,paul,304.949999,305.209999
Hey,hey,305.21999900000003,305.489999
look,,,
look,look,306.07,306.18
He's,he's,306.24,306.5
already,already,306.53,307.11999999999995
hedging,<unk>,307.13,307.57
his,his,307.58,307.81
bet,bet,307.84,308.15999999999997
on,on,308.17,308.35
the,the,308.35,308.45000000000005
Clintons,clintons,308.45,309.08
OK,ok,309.08,309.62
So,so,309.88,310.13
if,if,310.13,310.24
he,he,310.24,310.35
doesn't,doesn't,310.35,310.68
run,run,310.68,310.84000000000003
as,as,310.84,310.94
a,a,310.94,311.02
Republican,republican,311.02,311.68
maybe,maybe,311.86,312.15000000000003
he,he,312.15,312.23999999999995
supports,supports,312.24,312.7
Clinton,clinton,312.7,313.17
or,or,313.35,313.49
maybe,maybe,313.49,313.74
he,he,313.74,313.81
runs,runs,313.81,314.09
as,as,314.09,314.21
an,an,314.21,314.33
independent,independent,314.33,315.05
OK,ok,315.12,315.37
but,but,315.42,315.56
I'd,i'd,315.559999,315.739999
say,say,315.74,315.98
that,that,316.01,316.2
he's,he's,316.26,316.52
already,already,316.53,317.01
hedging,<unk>,317.01,317.36
his,his,317.36,317.48
bets,bets,317.49,317.82
because,because,317.82,318.14
he's,he's,318.139999,318.299999
used,used,318.3,318.57
to,to,318.57,318.67
buying,buying,318.67,319.05
politicians,politicians,319.049999,319.70999900000004
Well,well,319.71,319.91999999999996
I've,i've,319.92,320.05
given,given,320.049999,320.189999
him,him,320.19,320.21
plenty,plenty,320.469999,320.779999
of,of,320.78,320.90999999999997
money,money,320.91,321.37
Just,just,322.19,322.23
to,to,322.4,322.51
be,be,322.52,322.65999999999997
clear,clear,322.66,322.92
you,,,
can't,can't,323.039999,323.249999
make,make,323.25,323.45
a,a,323.449999,323.509999
we're,we're,323.51,323.61
gonna,gonna,323.609999,323.789999
we're,we're,323.85,324.0
going,going,324.0,324.18
to,to,324.18,324.27
move,move,324.27,324.5
on,on,324.51,324.82
You're,you're,325.05,325.22
not,not,325.24,325.37
gonna,gonna,325.37,325.54
make,make,325.54,325.68
the,the,325.68,325.77
pledge,pledge,325.78,326.05999999999995
tonight,tonight,326.06,326.29
I,,,
will,will,326.29,326.40000000000003
not,not,326.4,326.59999999999997
make,make,326.6,326.79
the,the,326.79,326.88
pledge,pledge,326.88,327.21
at,at,327.21,327.33
this,this,327.33,327.5
time,time,327.51,327.8
OK,ok,327.86,328.05
Alright,alright,330.34000000000003,330.78000000000003
laughter,laughter,334.02000000000004,334.12
and,and,336.31,336.34000000000003
boing,<unk>,336.34000000000003,336.35
Gentlemen,gentlemen,337.64,337.79
our,our,338.92,339.07
first,first,339.24,339.49
round,round,339.49,339.78000000000003
of,of,339.78,339.91999999999996
questions,questions,339.92,340.56
is,is,340.559999,340.729999
on,on,340.73,340.86
the,,,
subject,subject,340.940001,341.410001
of,of,341.560001,341.70000100000004
electability,<unk>,341.71000100000003,341.780001
in,in,343.4,343.54999999999995
the,the,343.55,343.63
general,general,343.63,343.94
election,election,343.94,344.39
and,and,345.07,345.24
we,we,345.24,345.32
start,start,345.32,345.56
tonight,tonight,345.56,345.82
with,with,345.82,345.95
you,you,345.95,346.09
Dr,dr,346.09,346.35999999999996
Carson,carson,346.36,346.79
You,you,347.63,347.81
are,,,
a,a,347.99,348.1
successful,successful,348.1,348.53000000000003
neurosurgeon,<unk>,348.68,349.32000000000005
but,but,349.72,349.89000000000004
you,you,349.89,350.02
admit,admit,350.02,350.34
that,that,350.34,350.44
you,you,350.44,350.58
have,have,350.62,350.69
had,had,350.69,350.88
to,to,350.88,350.96
study,study,350.97,351.35
up,up,351.349999,351.63999900000005
on,on,352.30999900000006,352.32999900000004
foreign,foreign,352.5,352.8
policy,policy,352.8,353.26
saying,saying,353.259999,353.559999
there's,there's,353.57,353.74
a,a,353.74,353.8
lot,lot,353.8,354.03000000000003
to,to,354.03,354.11999999999995
learn,learn,354.12,354.51
Your,your,355.17,355.34000000000003
critics,critics,355.34,355.63
say,say,355.63,355.84
that,that,355.84,355.98999999999995
your,your,355.99,356.14
inexperience,inexperience,356.15,357.0
shows,shows,357.059999,357.759999
You've,you've,358.17,358.36
suggested,suggested,358.359999,358.799999
that,that,358.799999,358.89999900000004
the,the,358.9,358.98999999999995
Baltic,baltic,358.99,359.38
States,states,359.379999,359.669999
are,are,359.67,359.73
not,not,359.73,359.90000000000003
a,a,359.9,359.95
part,part,359.949999,360.109999
of,of,360.109999,360.249999
NATO,nato,360.25,360.74
just,just,361.16,361.41
months,months,361.41,361.61
ago,ago,361.61,361.85
you,you,361.85,361.98
were,were,361.98,362.1
unfamiliar,unfamiliar,362.1,362.64000000000004
with,with,362.64,362.78999999999996
the,the,362.79,362.87
major,major,362.87,363.15
political,political,363.15,363.56
parties,parties,363.56,364.11
and,and,364.28,364.52
government,government,364.52,364.89
in,in,364.9,365.06
Israel,israel,365.1,365.56
and,and,366.08,366.28
domestically,domestically,366.28,367.05999999999995
you,you,367.32,367.45
thought,thought,367.45,367.65999999999997
Alan,alan,367.67,368.02000000000004
Greenspan,greenspan,368.02,368.62
had,had,368.63,368.79
been,been,368.79,368.93
treasury,treasury,368.929999,369.329999
secretary,secretary,369.33,369.89
instead,instead,369.9,370.21
of,of,370.21,370.32
federal,federal,370.32,370.74
reserve,reserve,370.75,371.2
chair,chair,371.2,371.59999999999997
Aren't,aren't,372.29,372.51000000000005
these,these,372.509999,372.729999
basic,basic,372.73,373.16
mistakes,mistakes,373.16,373.99
and,and,374.299999,374.509999
don't,don't,374.509999,374.719999
they,they,374.719999,374.86999899999995
raise,raise,374.87,375.15
legitimate,legitimate,375.15,375.71
questions,questions,375.71,376.33
about,about,376.379999,376.689999
whether,whether,376.690001,377.000001
you,you,377.0,377.16
are,are,377.16,377.28000000000003
ready,ready,377.279999,377.699999
to,to,377.76,377.87
be,be,377.869999,377.989999
president,president,378.01,378.39
Well,well,379.07,379.31
I,i,379.32,379.4
could,could,379.4,379.54999999999995
take,take,379.55,379.76
issue,issue,379.77,380.10999999999996
with,with,380.11,380.37
with,with,380.4,380.65999999999997
all,all,380.68,380.90000000000003
of,of,380.9,380.98999999999995
those,those,380.99,381.2
things,things,381.2,381.57
but,but,381.57,381.7
we,we,381.7,381.78
don't,don't,381.78,381.92999999999995
have,have,381.93,382.09000000000003
time,time,382.09,382.45
But,but,382.84,383.01
I,i,383.03,383.15999999999997
will,will,383.16,383.44
say,say,383.44,383.94
we,we,384.97,385.13000000000005
have,have,385.13,385.28
a,a,385.28,385.32
debate,debate,385.32,385.7
here,here,385.7,385.88
tonight,tonight,385.88,386.36
and,and,386.71,386.96
we,we,386.96,387.10999999999996
will,will,387.11,387.29
have,have,387.29,387.48
an,an,387.48,387.57
opportunity,opportunity,387.57,388.21
to,to,388.21,388.35999999999996
explore,explore,388.36,388.81
those,those,388.809999,389.059999
areas,areas,389.059999,389.559999
and,and,389.889999,390.16999899999996
I'm,i'm,390.17,390.32
looking,looking,390.32,390.62
very,very,390.62,390.79
much,much,390.79,391.02000000000004
forward,forward,391.02,391.37
to,to,391.4,391.57
demonstrating,demonstrating,391.57,392.37
that,that,392.37,392.56
in,in,392.559999,392.699999
fact,fact,392.7,393.21
the,the,394.139999,394.259999
thing,thing,394.26,394.48
that,that,394.48,394.61
is,is,394.609999,394.739999
probably,probably,394.76,395.33
most,most,395.34,395.71
important,important,395.709999,396.269999
is,is,396.51,396.67
having,having,396.67,397.01
a,a,397.0,397.05
brain,brain,397.05,397.5
and,,,
to,to,398.03,398.16999999999996
be,be,398.17,398.36
able,able,398.36,398.54
to,to,398.54,398.62
figure,figure,398.62,398.92
things,things,398.92,399.3
out,out,399.3,399.5
and,and,399.61,399.79
learn,learn,399.79,400.09000000000003
things,things,400.13,400.39
very,very,400.78,401.07
rapidly,rapidly,401.07,401.65
So,so,402.4,402.71999999999997
you,you,404.76,404.88
know,know,404.88,405.19
experience,experience,405.679999,406.349999
comes,comes,406.349999,406.64999900000004
from,from,406.67,406.92
a,a,406.929999,407.059999
large,large,407.059999,407.699999
number,number,407.75,408.18
of,of,408.219999,408.399999
different,different,408.4,408.76
arenas,arenas,408.77,409.34
and,and,409.74,410.02
America,america,410.03,410.57
became,became,410.58,410.96999999999997
a,a,410.969999,411.03999899999997
great,great,411.04,411.35
nation,nation,411.36,411.94
early,early,412.27,412.65999999999997
on,on,412.66,413.08000000000004
not,not,413.289999,413.559999
because,because,413.559999,413.889999
it,it,413.889999,413.989999
was,was,414.0,414.23
flooded,flooded,414.23,414.72
